adme_flags,chembl_id,compound_type,created_at,first_approval,hba,hbd,id,inchikey,indication_class,logp,max_phase,modality,molecular_weight,molecule_type,name,pchembl_value,pref_name,psa,ro5_violations,selectivity_profile,series_id,smiles,synonyms,trade_names,updated_at,withdrawn_flag
,CHEMBL197669,Small molecule,2026-04-21 13:18:43.043009+00:00,,,,CHEMBL197669,CYYQMAWUIRPCNW-UHFFFAOYSA-N,,,1,,,,ST1535,,ST1535,,,,,CCCCc1nc(N)c2nc(-n3nccn3)n(C)c2n1,"[""Ct-1500"",""St-1535"",""St1535""]",[],2026-04-21 13:18:43.043009+00:00,False
,CHEMBL2105747,Small molecule,2026-04-21 13:18:28.377763+00:00,,,,CHEMBL2105747,XNBRWUQWSKXMPW-UHFFFAOYSA-N,,,3,small_molecule,,,TOZADENANT,,TOZADENANT,,,,,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(C)(O)CC3)nc12,"[""A-2A (3)"",""A2A (3)"",""A2A-(3)"",""RO-4494351"",""RO4494351"",""RO-4494351-000"",""RO-4494351000"",""RO4494351-000"",""RO-4494351-002"",""RO4494351-002"",""SYN-115"",""SYN115"",""Tozadenant"",""Tozadenant"",""Tozadenant""]",[],2026-04-21 13:18:28.377763+00:00,False
,CHEMBL3545103,Unknown,2026-04-21 13:18:58.089122+00:00,,,,CHEMBL3545103,,,,2,,,,AZD3199,,AZD3199,,,,,,"[""Azd3199""]",[],2026-04-21 13:18:58.089122+00:00,False
,CHEMBL4297184,Small molecule,2026-04-21 13:18:44.857378+00:00,,,,CHEMBL4297184,KURQKNMKCGYWRJ-HNNXBMFYSA-N,,,2,,,,CIFORADENANT,,CIFORADENANT,,,,,Cc1ccc(-c2nc(N)nc3c2nnn3Cc2cccc(CO[C@H]3CCOC3)n2)o1,"[""Ciforadenant"",""Ciforadenant"",""Ciforadenant"",""CPI-444"",""V-81444"",""V81444"",""V81444""]",[],2026-04-21 13:18:44.857378+00:00,False
,CHEMBL2105743,Small molecule,2026-04-21 13:19:26.186628+00:00,2014,,,CHEMBL2105743,KCEHVJZZIGJAAW-FERBBOLQSA-N,,,4,small_molecule,,,OLODATEROL HYDROCHLORIDE,,OLODATEROL HYDROCHLORIDE,,,,,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3c2OCC(=O)N3)cc1.Cl,"[""BI 1744 CL"",""BI-1744 CL"",""BI-1744-CL"",""Olodaterol hydrochloride"",""Olodaterol hydrochloride"",""Olodaterol hydrochloride"",""Olodaterol hydrochloride"",""Olodaterol hydrochloride"",""Striverdi respimat""]","[""Striverdi respimat""]",2026-04-21 13:19:26.186628+00:00,False
,CHEMBL1240967,Small molecule,2026-04-21 13:19:17.237309+00:00,,,,CHEMBL1240967,YPHDIMUXXABSSO-YTTGMZPUSA-N,,,2,,,,PF-00610355,,PF-00610355,,,,,CC(C)(Cc1cccc(CC(=O)NCc2cccc(-c3ccc(O)cc3)c2)c1)NC[C@H](O)c1ccc(O)c(NS(C)(=O)=O)c1,"[""PF - 00610355"",""Pf-00610355"",""PF-610355""]",[],2026-04-21 13:19:17.237309+00:00,False
,CHEMBL1568057,Small molecule,2026-04-21 13:19:20.978329+00:00,1973,,,CHEMBL1568057,MKFFGUZYVNDHIH-UHFFFAOYSA-N,,,4,small_molecule,,,METAPROTERENOL SULFATE,,METAPROTERENOL SULFATE,,,,,CC(C)NCC(O)c1cc(O)cc(O)c1.CC(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,"[""Alupent"",""Alupent obstetric"",""Metaproterenol sulfate"",""Metaproterenol sulfate"",""Metaproterenol sulfate"",""Metaproterenol sulfate"",""Metaproterenol sulfate"",""Metaproterenol sulfate"",""Metaproterenol sulphate"",""Orciprenaline sulfate"",""Orciprenaline sulfate"",""Orciprenaline sulfate"",""Orciprenaline sulphate"",""Prometa"",""TH-152""]","[""Alupent"",""Alupent obstetric"",""Metaproterenol sulfate"",""Prometa""]",2026-04-21 13:19:20.978329+00:00,False
,CHEMBL1094785,Small molecule,2026-04-21 13:19:05.036123+00:00,,,,CHEMBL1094785,IHOXNOQMRZISPV-YJYMSZOUSA-N,,,2,,,,CARMOTEROL,,CARMOTEROL,,,,,COc1ccc(C[C@@H](C)NC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,"[""Carmoterol"",""Carmoterol"",""Chf 4226"",""CHF-4226"",""Quinoterol"",""TA-2005""]",[],2026-04-21 13:19:05.036123+00:00,False
,CHEMBL1200405,Small molecule,2026-04-21 13:19:24.447990+00:00,1984,,,CHEMBL1200405,HODFCFXCOMKRCG-UHFFFAOYSA-N,,,4,small_molecule,,,BITOLTEROL MESYLATE,,BITOLTEROL MESYLATE,,,,,CS(=O)(=O)O.Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1,"[""Bitolterol mesilate"",""Bitolterol mesilate"",""Bitolterol mesylate"",""Bitolterol mesylate"",""Bitolterol mesylate"",""Bitolterol methanesulfonate"",""Bitolterol methanesulfonate"",""Tornalate"",""WIN 32,784"",""WIN-32784""]","[""Tornalate""]",2026-04-21 13:19:24.447990+00:00,False
,CHEMBL3039518,Small molecule,2026-04-21 13:19:03.305824+00:00,,,,CHEMBL3039518,URWYQGVSPQJGGB-DHUJRADRSA-N,,,2,,,,BATEFENTEROL,,BATEFENTEROL,,,,,COc1cc(NC(=O)CCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c(Cl)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,"[""Batefenterol"",""Batefenterol"",""Batefenterol"",""GSK-961081"",""GSK961081"",""GSK-961081A"",""GSK961081A"",""TD-5959""]",[],2026-04-21 13:19:03.305824+00:00,False
,CHEMBL1204165,Small molecule,2026-04-21 13:19:18.948890+00:00,1990,,,CHEMBL1204165,WQVZLXWQESQGIF-WJKBNZMCSA-N,,,4,small_molecule,,,DILEVALOL HYDROCHLORIDE,,DILEVALOL HYDROCHLORIDE,,,,,C[C@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1.Cl,"[""Dilevalol hcl"",""Dilevalol hydrochloride"",""Dilevalol hydrochloride"",""Labetalol (r,r)-form hydrochloride"",""SCH 19927"",""SCH-19927""]",[],2026-04-21 13:19:18.948890+00:00,False
,CHEMBL1200444,Small molecule,2026-04-21 13:19:15.464921+00:00,1986,,,CHEMBL1200444,QSXMZJGGEWYVCN-UHFFFAOYSA-N,,,4,small_molecule,,,PIRBUTEROL ACETATE,,PIRBUTEROL ACETATE,,,,,CC(=O)O.CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,"[""CP-24,314-14"",""CP-24314-14"",""Maxair"",""Pirbuterol acetate"",""Pirbuterol acetate"",""Pirbuterol acetate"",""Pirbuterol acetate"",""Pirbuterol monoacetate"",""Pirbuterol monoacetate"",""Spirolair""]","[""Maxair""]",2026-04-21 13:19:15.464921+00:00,False
,CHEMBL3989693,Small molecule,2026-04-21 13:19:01.559924+00:00,2005,,,CHEMBL3989693,VNVNZKCCDVFGAP-NMFAMCKASA-N,,,4,small_molecule,,,LEVALBUTEROL TARTRATE,,LEVALBUTEROL TARTRATE,,,,,CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1.CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1.O=C(O)C(O)C(O)C(=O)O,"[""Levalbuterol tartrate"",""Levalbuterol tartrate"",""Levalbuterol tartrate"",""Levosalbutamol tartrate"",""Xopenex hfa""]","[""Xopenex hfa""]",2026-04-21 13:19:01.559924+00:00,False
,CHEMBL3916700,Small molecule,2026-04-21 13:19:06.765384+00:00,,,,CHEMBL3916700,SNXJYSXRLKUBSZ-WBXFWKJNSA-N,,,1,,,,LAS190792,,LAS190792,,,,,COc1cc(NC(=O)OCCN(C)[C@H]2CC[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)CC2)c(Cl)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,"[""Azd 8999"",""LAS-190792"",""Las190792""]",[],2026-04-21 13:19:06.765384+00:00,False
,CHEMBL27810,Small molecule,2026-04-21 13:19:22.709049+00:00,,,,CHEMBL27810,JOATXPAWOHTVSZ-UHFFFAOYSA-N,,,3,small_molecule,,,CELIPROLOL,,CELIPROLOL,,,,,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,"[""ACER-002 FREE BASE"",""ACER002 FREE BASE"",""Celiprolol"",""Celiprolol"",""Celiprolol"",""Celiprolol"",""Celiprolol"",""Celiprolol pch""]",[],2026-04-21 13:19:22.709049+00:00,False
,CHEMBL2012520,Small molecule,2026-04-21 13:19:53.506941+00:00,,,,CHEMBL2012520,RBSGUQYXRDKPAE-QFIPXVFZSA-N,,,2,,,,LY377604,,LY377604,,,,,CC(C)(Cc1ccc(Oc2ccc(C(N)=O)cn2)cc1)NC[C@H](O)COc1cccc2[nH]c3ccccc3c12,"[""Ly-377604"",""Ly377604""]",[],2026-04-21 13:19:53.506941+00:00,False
,CHEMBL1940832,Small molecule,2026-04-21 13:19:48.179059+00:00,,,,CHEMBL1940832,BMKINZUHKYLSKI-DQEYMECFSA-N,,,2,,,,MILVETEROL,,MILVETEROL,,,,,O=CNc1cc([C@@H](O)CNCCc2ccc(NC[C@H](O)c3ccccc3)cc2)ccc1O,"[""GSK-159797"",""Gsk159797"",""GSK159797"",""Milveterol"",""Milveterol"",""TD3327""]",[],2026-04-21 13:19:48.179059+00:00,False
,CHEMBL1315867,Small molecule,2026-04-21 13:19:29.648639+00:00,1974,,,CHEMBL1315867,KFVSLSTULZVNPG-UHFFFAOYSA-N,,,4,small_molecule,,,TERBUTALINE SULFATE,,TERBUTALINE SULFATE,,,,,CC(C)(C)NCC(O)c1cc(O)cc(O)c1.CC(C)(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,"[""Brethaire"",""Brethine"",""Bricanyl"",""Bricanyl sa"",""KWD 2019"",""KWD-2019"",""Monovent"",""Monovent sa"",""NSC-757336"",""Terbasmin"",""Terbutaline sulfate"",""Terbutaline sulfate"",""Terbutaline sulfate"",""Terbutaline sulfate"",""Terbutaline sulfate"",""Terbutaline sulfate"",""Terbutaline sulfate"",""Terbutaline sulphate""]","[""Brethaire"",""Brethine"",""Bricanyl"",""Bricanyl sa"",""Monovent"",""Monovent sa"",""Terbasmin"",""Terbutaline sulfate""]",2026-04-21 13:19:29.648639+00:00,False
,CHEMBL160519,Small molecule,2026-04-21 13:19:37.555919+00:00,,,,CHEMBL160519,FKNXQNWAXFXVNW-UHFFFAOYSA-N,,,3,small_molecule,,,PROCATEROL,,PROCATEROL,,,,,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,"[""Meptin"",""Procaterol"",""Procaterol"",""Procaterol"",""Procaterol"",""Procaterol"",""Procaterol""]",[],2026-04-21 13:19:37.555919+00:00,False
,CHEMBL2218893,Small molecule,2026-04-21 13:19:46.448238+00:00,,,,CHEMBL2218893,VPCOODFYDJWLHD-YMZXMBPUSA-N,,,2,,,,BEDORADRINE SULFATE,,BEDORADRINE SULFATE,,,,,CN(C)C(=O)COc1ccc2c(c1)C[C@@H](NC[C@H](O)c1ccc(O)c(CCO)c1)CC2.CN(C)C(=O)COc1ccc2c(c1)C[C@@H](NC[C@H](O)c1ccc(O)c(CCO)c1)CC2.O=S(=O)(O)O,"[""Bedoradrine sulfate"",""Bedoradrine sulfate"",""Bedoradrine sulphate"",""KUR-1246"",""KUR-1246 MONOSULPHATE"",""MN-221""]",[],2026-04-21 13:19:46.448238+00:00,False
,CHEMBL3545087,Unknown,2026-04-21 13:19:33.215503+00:00,,,,CHEMBL3545087,,,,1,,,,GSK159802,,GSK159802,,,,,,"[""Gsk159802""]",[],2026-04-21 13:19:33.215503+00:00,False
,CHEMBL32800,Small molecule,2026-04-21 13:19:44.570889+00:00,,,,CHEMBL32800,LSLYOANBFKQKPT-UHFFFAOYSA-N,,,4,small_molecule,,,FENOTEROL,,FENOTEROL,,,,,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,"[""Airum"",""Berodual"",""Berodual n"",""Berotec"",""Berotec 100"",""Berotec 200"",""Dosberotec"",""Duovent"",""Fenoterol"",""Fenoterol"",""Fenoterol"",""Fenoterol"",""Fenoterol"",""Fenoterol"",""Fenoterol hbr"",""Fenoterol hydrobromide"",""Fenoterol hydrobromide"",""NSC-757811"",""Partusisten"",""TH-1165"",""TH 1165A"",""TH-1165A"",""TH 1165A [AS HYDROBROMIDE SALT]"",""TH 1165A FREE BASE"",""TH-1165A FREE BASE""]","[""Berodual"",""Berodual n"",""Berotec"",""Berotec 100"",""Berotec 200"",""Duovent""]",2026-04-21 13:19:44.570889+00:00,False
,CHEMBL521589,Small molecule,2026-04-21 13:19:35.007446+00:00,,,,CHEMBL521589,ANZXOIAKUNOVQU-UHFFFAOYSA-N,,,3,,,,BAMBUTEROL,,BAMBUTEROL,,,,,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1,"[""Bambuterol"",""Bambuterol"",""Bambuterol""]",[],2026-04-21 13:19:35.007446+00:00,False
,CHEMBL475251,,2026-04-17 03:31:18.466171+00:00,,,,CHEMBL475251,NHHQJBCNYHBUSI-UHFFFAOYSA-N,,,0,,,,R-406,,R-406,,,,,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,"[""R-406"",""R940406"",""Tamatinib""]",,2026-04-17 03:31:18.466171+00:00,False
,CHEMBL3039530,Small molecule,2026-04-21 13:19:58.765238+00:00,,,,CHEMBL3039530,SFYAXIFVXBKRPK-QFIPXVFZSA-N,,,2,,,,ABEDITEROL,,ABEDITEROL,,,,,O=c1ccc2c([C@@H](O)CNCCCCCCOCC(F)(F)c3ccccc3)ccc(O)c2[nH]1,"[""Abediterol"",""Abediterol"",""Abediterol"",""LAS-100977"",""LAS100977""]",[],2026-04-21 13:19:58.765238+00:00,False
,CHEMBL1159717,Small molecule,2026-04-21 13:20:11.087297+00:00,,,,CHEMBL1159717,YREYLAVBNPACJM-UHFFFAOYSA-N,,,2,,,,TULOBUTEROL,,TULOBUTEROL,,,,,CC(C)(C)NCC(O)c1ccccc1Cl,"[""Atenos"",""Berachin"",""Brelomax"",""Bremax"",""Chlibamol"",""Hokunalin"",""Lobuterol"",""NSC-758643"",""Respacal"",""Tulobuterol"",""Tulobuterol"",""Tulobuterol"",""Tulobuterol hcl"",""Tulobuterol hydrochloride""]","[""Brelomax"",""Respacal""]",2026-04-21 13:20:11.087297+00:00,False
,CHEMBL1095607,Small molecule,2026-04-21 13:19:57.031975+00:00,,,,CHEMBL1095607,WVLAAKXASPCBGT-UHFFFAOYSA-N,,,2,,,,REPROTEROL,,REPROTEROL,,,,,Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O,"[""D-1959"",""Reproterol"",""Reproterol"",""Reproterol"",""Reproterol"",""Reproterol""]",[],2026-04-21 13:19:57.031975+00:00,False
,CHEMBL1200418,Small molecule,2026-04-21 13:20:12.833020+00:00,1978,,,CHEMBL1200418,BQKADKWNRWCIJL-UHFFFAOYSA-N,,,4,small_molecule,,,DOBUTAMINE HYDROCHLORIDE,,DOBUTAMINE HYDROCHLORIDE,,,,,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1.Cl,"[""46236"",""Dl-dobutamine hydrochloride"",""Dobutamine hcl"",""Dobutamine hydrochloride"",""Dobutamine hydrochloride"",""Dobutamine hydrochloride"",""Dobutamine hydrochloride"",""Dobutamine hydrochloride"",""Dobutamine hydrochloride"",""Dobutamine hydrochloride"",""Dobutamine hydrochloride"",""Dobutamine hydrochloride"",""Dobutrex"",""Inotrex"",""NSC-299583"",""Posiject""]","[""Dobutamine hydrochloride"",""Dobutrex"",""Inotrex"",""Posiject""]",2026-04-21 13:20:12.833020+00:00,False
,CHEMBL321582,Small molecule,2026-04-21 13:20:00.508435+00:00,,,,CHEMBL321582,FBMYKMYQHCBIGU-UHFFFAOYSA-N,,,2,,,,BUCINDOLOL,,BUCINDOLOL,,,,,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N,"[""Bucindolol"",""Bucindolol""]",[],2026-04-21 13:20:00.508435+00:00,False
,CHEMBL1201177,Small molecule,2026-04-21 13:20:07.581163+00:00,1985,,,CHEMBL1201177,DNTDOBSIBZKFCP-YDALLXLXSA-N,,,4,small_molecule,,,LEVOBUNOLOL HYDROCHLORIDE,,LEVOBUNOLOL HYDROCHLORIDE,,,,,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O.Cl,"[""Akbeta"",""Betagan"",""Levobunolol hcl"",""Levobunolol hydrochloride"",""Levobunolol hydrochloride"",""Levobunolol hydrochloride"",""Levobunolol hydrochloride"",""Levobunolol hydrochloride"",""Levobunolol hydrochloride"",""NSC-759158"",""W 7000A"",""W-7000A""]","[""Akbeta"",""Betagan"",""Levobunolol hydrochloride""]",2026-04-21 13:20:07.581163+00:00,False
,CHEMBL2107546,Small molecule,2026-04-21 13:20:02.258029+00:00,,,,CHEMBL2107546,NCEAPFRHADKEHP-UHFFFAOYSA-N,,,2,,,,BUCINDOLOL HYDROCHLORIDE,,BUCINDOLOL HYDROCHLORIDE,,,,,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N.Cl,"[""Bucindolol hcl"",""Bucindolol hydrochloride"",""Bucindolol hydrochloride"",""Bucindolol hydrochloride"",""Gencaro"",""MJ 13,105-1"",""MJ-13105-1""]",[],2026-04-21 13:20:02.258029+00:00,False
,CHEMBL559180,Small molecule,2026-04-21 13:20:16.295806+00:00,,,,CHEMBL559180,QVPSGVSNYPRFAS-UHFFFAOYSA-N,,,1,,,,ISOXSUPRINE HYDROCHLORIDE,,ISOXSUPRINE HYDROCHLORIDE,,,,,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1.Cl,"[""Defencin"",""Dilavase"",""Duvadilan"",""Duvadilan ret"",""Duviculine"",""Isoxsuprine hcl"",""Isoxsuprine hydrochloride"",""Isoxsuprine hydrochloride"",""Isoxsuprine hydrochloride"",""Navilox"",""NSC-757067"",""Suprilent"",""Vadosilan"",""Vasodilan"",""Vasotran""]","[""Defencin"",""Duvadilan"",""Duvadilan ret"",""Vasodilan""]",2026-04-21 13:20:16.295806+00:00,False
,CHEMBL1201115,Small molecule,2026-04-21 13:20:14.538931+00:00,1986,,,CHEMBL1201115,GEKNCWBANDDJJL-UHFFFAOYSA-N,,,4,small_molecule,,,ESMOLOL HYDROCHLORIDE,,ESMOLOL HYDROCHLORIDE,,,,,COC(=O)CCc1ccc(OCC(O)CNC(C)C)cc1.Cl,"[""ASL-8052"",""Brevibloc"",""Clol"",""Esmolol hcl"",""Esmolol hydrochloride"",""Esmolol hydrochloride"",""Esmolol hydrochloride"",""Esmolol hydrochloride"",""Esmolol hydrochloride"",""Esmolol hydrochloride"",""Esmolol hydrochloride"",""Esmolol hydrochloride""]","[""Brevibloc"",""Clol"",""Esmolol hydrochloride""]",2026-04-21 13:20:14.538931+00:00,False
,CHEMBL49080,Small molecule,2026-04-21 13:20:24.960689+00:00,,,,CHEMBL49080,STJMRWALKKWQGH-UHFFFAOYSA-N,,,2,,,,CLENBUTEROL,,CLENBUTEROL,,,,,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,"[""Clenbuterol"",""Clenbuterol"",""Clenbuterol"",""Contraspasmin"",""NAB 365"",""NSC-758633"",""Planipart"",""Spiropent"",""Spiropent mite""]","[""Spiropent"",""Spiropent mite""]",2026-04-21 13:20:24.960689+00:00,False
,CHEMBL1976040,,2026-04-17 03:31:18.466171+00:00,,,,CHEMBL1976040,BKWJAKQVGHWELA-UHFFFAOYSA-N,,,2,,,,ADAVOSERTIB,,ADAVOSERTIB,,,,,C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1,"[""Adavosertib"",""AZD 1775"",""Azd-1775"",""AZD-1775"",""AZD1775"",""MK-1775"",""MK1775""]",[],2026-04-17 03:31:18.466171+00:00,False
,CHEMBL3545406,Unknown,2026-04-21 13:20:35.157666+00:00,,,,CHEMBL3545406,,,,2,,,,LY2940094,,LY2940094,,,,,,"[""Ly2940094""]",[],2026-04-21 13:20:35.157666+00:00,False
,CHEMBL4297427,Small molecule,2026-04-21 13:20:32.725017+00:00,,,,CHEMBL4297427,MQWMHMZNBGQNMT-XHNJZIHCSA-N,,,2,,,,SCH-486757,,SCH-486757,,,,,O[C@]1(c2ncccn2)C[C@H]2CC[C@@H](C1)N2C(c1ccccc1Cl)c1ccccc1Cl,"[""Sch 486757"",""SCH 486757"",""Sch-486757"",""SCH486757""]",[],2026-04-21 13:20:32.725017+00:00,False
,CHEMBL88055,Small molecule,2026-04-21 13:20:28.491683+00:00,,,,CHEMBL88055,IYMMESGOJVNCKV-UHFFFAOYSA-N,,,2,,,,RIMITEROL,,RIMITEROL,,,,,Oc1ccc(C(O)C2CCCCN2)cc1O,"[""Rimiterol"",""Rimiterol"",""Rimiterol""]",[],2026-04-21 13:20:28.491683+00:00,False
,CHEMBL1200893,Small molecule,2026-04-21 13:20:19.757923+00:00,1982,,,CHEMBL1200893,LOVXREQUMZKFCM-UHFFFAOYSA-N,,,4,small_molecule,,,PROTOKYLOL HYDROCHLORIDE,,PROTOKYLOL HYDROCHLORIDE,,,,,CC(Cc1ccc2c(c1)OCO2)NCC(O)c1ccc(O)c(O)c1.Cl,"[""NSC-113490"",""Protokylol hcl"",""Protokylol hydrochloride"",""Ventaire""]","[""Ventaire""]",2026-04-21 13:20:19.757923+00:00,False
,CHEMBL2364605,Small molecule,2026-04-21 13:20:30.827863+00:00,,,,CHEMBL2364605,CSMVOZKEWSOFER-RQNOJGIXSA-N,,,3,small_molecule,,,CEBRANOPADOL,,CEBRANOPADOL,,,,,CN(C)[C@]1(c2ccccc2)CC[C@]2(CC1)OCCc1c3cc(F)ccc3[nH]c12,"[""Cebranopadol"",""Cebranopadol"",""Cebranopadol"",""GRT-6005"",""GRT6005""]",[],2026-04-21 13:20:30.827863+00:00,False
,CHEMBL106966,,2026-04-17 03:31:18.466171+00:00,,,,CHEMBL106966,SOTRSERIYXCWEZ-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL106966),,,,,,,COc1cc2ncnc(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)c2cc1OC,,,2026-04-17 03:31:18.466171+00:00,False
,CHEMBL499,Small molecule,2026-04-21 13:20:23.222179+00:00,1978,,,CHEMBL499,BLJRIMJGRPQVNF-JTQLQIEISA-N,,,4,small_molecule,,,TIMOLOL,,TIMOLOL,,,,,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,"[""Betim"",""Betimol"",""Blocadren"",""Glaucol"",""Glau-opt"",""Nyogel"",""Timolol"",""Timolol"",""Timolol"",""Timolol"",""Timolol"",""Timolol"",""Timolol"",""Timolol"",""Timolol"",""Timolol anhydrous"",""Timolol hemihydrate"",""Tiopex""]","[""Betim"",""Betimol"",""Blocadren"",""Glaucol"",""Glau-opt"",""Nyogel"",""Timolol"",""Tiopex""]",2026-04-21 13:20:23.222179+00:00,False
,CHEMBL78303,,2026-04-17 03:31:18.466171+00:00,,,,CHEMBL78303,UTBZTQCKLUFYTQ-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL78303),,,,,,,Cc1cccc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,,,2026-04-17 03:31:18.466171+00:00,False
,CHEMBL77555,,2026-04-17 03:31:18.466171+00:00,,,,CHEMBL77555,ONVYCEKKOOSVPA-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL77555),,,,,,,FC(F)(F)c1cc(Nc2nnc(Cc3ccncc3)c3ccccc23)ccc1Cl,,,2026-04-17 03:31:18.466171+00:00,False
,CHEMBL309331,,2026-04-17 03:31:18.466171+00:00,,,,CHEMBL309331,FWAKGUVZUVZGNE-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL309331),,,,,,,c1ccc(-c2ccc(Nc3nnc(Cc4ccncc4)c4ccccc34)cc2)cc1,,,2026-04-17 03:31:18.466171+00:00,False
,CHEMBL75034,,2026-04-17 03:31:18.466171+00:00,,,,CHEMBL75034,CAGNWIMSXINYME-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL75034),,,,,,,COc1cc(Nc2nnc(Cc3ccncc3)c3ccccc23)ccc1Cl,,,2026-04-17 03:31:18.466171+00:00,False
,CHEMBL306295,,2026-04-17 03:31:18.466171+00:00,,,,CHEMBL306295,ZSNZPFYMIVNIMW-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL306295),,,,,,,Oc1cccc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,,,2026-04-17 03:31:18.466171+00:00,False
,CHEMBL75232,,2026-04-17 03:31:18.466171+00:00,,,,CHEMBL75232,LLDWLPRYLVPDTG-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL75232),,,,,,,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1.O=C(O)CCC(=O)O,,,2026-04-17 03:31:18.466171+00:00,False
,CHEMBL75196,,2026-04-17 03:31:18.466171+00:00,,,,CHEMBL75196,UIFQBRNVJVUAKO-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL75196),,,,,,,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1Cl,,,2026-04-17 03:31:18.466171+00:00,False
,CHEMBL431006,,2026-04-17 03:31:18.466171+00:00,,,,CHEMBL431006,MSXAXOGMQYORSO-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL431006),,,,,,,CC(C)(C)c1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,,,2026-04-17 03:31:18.466171+00:00,False
,CHEMBL74197,,2026-04-17 03:31:18.466171+00:00,,,,CHEMBL74197,QQJMEMQSYAOKGB-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL74197),,,,,,,Cc1cc(C)cc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,,,2026-04-17 03:31:18.466171+00:00,False
,CHEMBL75462,,2026-04-17 03:31:18.466171+00:00,,,,CHEMBL75462,UHSUYVQDJJMDAA-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL75462),,,,,,,COc1cccc(Nc2nnc(Cc3ccncc3)c3ccccc23)c1,,,2026-04-17 03:31:18.466171+00:00,False
,CHEMBL347537,,2026-04-17 03:31:18.466171+00:00,,,,CHEMBL347537,IGMQBINYIPIDJQ-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL347537),,,,,,,O=C(Nc1cccc(-c2cncc3ccccc23)c1)c1ccccc1NCc1ccncc1,,,2026-04-17 03:31:18.466171+00:00,False
,CHEMBL270093,,2026-04-17 03:31:18.466171+00:00,,,,CHEMBL270093,RKFUKWHBZZWJNX-UHFFFAOYSA-N,,,0,,,,Unnamed compound (CHEMBL270093),,,,,,,COc1cc2nccc(Oc3ccc4c(c3)OCCN4C(=O)NCc3ccc(C)cc3)c2cc1OC,,,2026-04-17 03:31:18.466171+00:00,False
