hotspot_residues,license,mean_score,n_variants,pct_pathogenic,source,target_id,uniprot_id,updated_at
"[{""residue"":305,""mean_score"":0.9967,""n_substitutions"":19},{""residue"":74,""mean_score"":0.9932,""n_substitutions"":19},{""residue"":183,""mean_score"":0.9924,""n_substitutions"":19},{""residue"":304,""mean_score"":0.9873,""n_substitutions"":19},{""residue"":105,""mean_score"":0.9825,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5226411845941383,6517,0.45695872333895965,AlphaMissense,TBXA2R,P21731,2026-05-26 11:25:37.824922+00:00
"[{""residue"":644,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":534,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":490,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":493,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":626,""mean_score"":0.9996,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.674919853836789,15599,0.6383101480864158,AlphaMissense,FGFR2,P21802,2026-05-26 11:25:37.824922+00:00
"[{""residue"":354,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":301,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":286,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":305,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":331,""mean_score"":0.9993,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5618236410698887,25498,0.4993724998039062,AlphaMissense,ERBB3,P21860,2026-05-26 11:25:37.824922+00:00
"[{""residue"":440,""mean_score"":0.9944,""n_substitutions"":19},{""residue"":152,""mean_score"":0.9944,""n_substitutions"":19},{""residue"":236,""mean_score"":0.9942,""n_substitutions"":19},{""residue"":206,""mean_score"":0.9933,""n_substitutions"":19},{""residue"":478,""mean_score"":0.9922,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5634353763072154,11666,0.5042002400137151,AlphaMissense,ACHE,P22303,2026-05-26 11:25:37.824922+00:00
"[{""residue"":84,""mean_score"":0.9944,""n_substitutions"":19},{""residue"":46,""mean_score"":0.9942,""n_substitutions"":19},{""residue"":334,""mean_score"":0.9929,""n_substitutions"":19},{""residue"":45,""mean_score"":0.9926,""n_substitutions"":19},{""residue"":184,""mean_score"":0.9913,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.48075367464114754,10450,0.40861244019138754,AlphaMissense,STS,P22304,2026-05-26 11:25:37.824922+00:00
"[{""residue"":617,""mean_score"":0.9988,""n_substitutions"":19},{""residue"":249,""mean_score"":0.9988,""n_substitutions"":19},{""residue"":681,""mean_score"":0.9986,""n_substitutions"":19},{""residue"":271,""mean_score"":0.9985,""n_substitutions"":19},{""residue"":612,""mean_score"":0.9985,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5261046922168233,15238,0.4595747473421709,AlphaMissense,FGFR4,P22455,2026-05-26 11:25:37.824922+00:00
"[{""residue"":504,""mean_score"":0.9992,""n_substitutions"":19},{""residue"":484,""mean_score"":0.9992,""n_substitutions"":19},{""residue"":482,""mean_score"":0.9991,""n_substitutions"":19},{""residue"":361,""mean_score"":0.9987,""n_substitutions"":19},{""residue"":488,""mean_score"":0.9986,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5393722331930945,11647,0.4774620073838757,AlphaMissense,KCNA5,P22460,2026-05-26 11:25:37.824922+00:00
"[{""residue"":635,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":617,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":525,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":622,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":484,""mean_score"":0.9994,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5991207261329491,15314,0.5446650124069479,AlphaMissense,FGFR3,P22607,2026-05-26 11:25:37.824922+00:00
"[{""residue"":68,""mean_score"":0.9907,""n_substitutions"":19},{""residue"":46,""mean_score"":0.9897,""n_substitutions"":19},{""residue"":380,""mean_score"":0.988,""n_substitutions"":19},{""residue"":58,""mean_score"":0.9868,""n_substitutions"":19},{""residue"":56,""mean_score"":0.9868,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5141091731833752,11381,0.4504876548633688,AlphaMissense,PTGS1,P23219,2026-05-26 11:25:37.824922+00:00
"[{""residue"":376,""mean_score"":0.998,""n_substitutions"":19},{""residue"":487,""mean_score"":0.9946,""n_substitutions"":19},{""residue"":377,""mean_score"":0.9942,""n_substitutions"":19},{""residue"":497,""mean_score"":0.9935,""n_substitutions"":19},{""residue"":464,""mean_score"":0.9909,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5209613901775699,12502,0.4539273716205407,AlphaMissense,CPT2,P23786,2026-05-26 11:25:37.824922+00:00
"[{""residue"":275,""mean_score"":0.9936,""n_substitutions"":19},{""residue"":346,""mean_score"":0.993,""n_substitutions"":19},{""residue"":517,""mean_score"":0.9829,""n_substitutions"":19},{""residue"":442,""mean_score"":0.9818,""n_substitutions"":19},{""residue"":32,""mean_score"":0.9803,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.45812003932244405,13224,0.38052026618269813,AlphaMissense,FSHR,P23945,2026-05-26 11:25:37.824922+00:00
"[{""residue"":113,""mean_score"":0.9985,""n_substitutions"":19},{""residue"":117,""mean_score"":0.9982,""n_substitutions"":19},{""residue"":108,""mean_score"":0.998,""n_substitutions"":19},{""residue"":324,""mean_score"":0.9978,""n_substitutions"":19},{""residue"":366,""mean_score"":0.9977,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6599108931160982,11723,0.6308965281924422,AlphaMissense,SLC6A2,P23975,2026-05-26 11:25:37.824922+00:00
"[{""residue"":86,""mean_score"":0.9985,""n_substitutions"":19},{""residue"":63,""mean_score"":0.9972,""n_substitutions"":19},{""residue"":141,""mean_score"":0.9971,""n_substitutions"":19},{""residue"":57,""mean_score"":0.9959,""n_substitutions"":19},{""residue"":287,""mean_score"":0.9912,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6407299375557535,5605,0.5991079393398752,AlphaMissense,CCND1,P24385,2026-05-26 11:25:37.824922+00:00
"[{""residue"":383,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":147,""mean_score"":0.9987,""n_substitutions"":19},{""residue"":199,""mean_score"":0.9982,""n_substitutions"":19},{""residue"":285,""mean_score"":0.9973,""n_substitutions"":19},{""residue"":119,""mean_score"":0.9971,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5776681709930949,8398,0.5296499166468207,AlphaMissense,EDNRB,P24530,2026-05-26 11:25:37.824922+00:00
"[{""residue"":127,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":145,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":13,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":51,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":185,""mean_score"":0.9996,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7722819675026484,5662,0.7545037089367714,AlphaMissense,CDK2,P24941,2026-05-26 11:25:37.824922+00:00
"[{""residue"":126,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":366,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":239,""mean_score"":0.999,""n_substitutions"":19},{""residue"":158,""mean_score"":0.9988,""n_substitutions"":19},{""residue"":267,""mean_score"":0.9985,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6173290274867473,8113,0.5747565635399975,AlphaMissense,EDNRA,P25101,2026-05-26 11:25:37.824922+00:00
"[{""residue"":90,""mean_score"":0.997,""n_substitutions"":19},{""residue"":63,""mean_score"":0.9966,""n_substitutions"":19},{""residue"":173,""mean_score"":0.9946,""n_substitutions"":19},{""residue"":289,""mean_score"":0.9895,""n_substitutions"":19},{""residue"":290,""mean_score"":0.9892,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5683053554939972,6498,0.5090797168359495,AlphaMissense,PTAFR,P25105,2026-05-26 11:25:37.824922+00:00
"[{""residue"":162,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":17,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":76,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":80,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":32,""mean_score"":0.9997,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7560579147488464,4997,0.7382429457674605,AlphaMissense,PSMA1,P25786,2026-05-26 11:25:37.824922+00:00
"[{""residue"":86,""mean_score"":0.9966,""n_substitutions"":19},{""residue"":113,""mean_score"":0.9965,""n_substitutions"":19},{""residue"":198,""mean_score"":0.9961,""n_substitutions"":19},{""residue"":317,""mean_score"":0.9959,""n_substitutions"":19},{""residue"":58,""mean_score"":0.9938,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5868967927631573,7296,0.5424890350877193,AlphaMissense,NPY1R,P25929,2026-05-26 11:25:37.824922+00:00
"[{""residue"":144,""mean_score"":0.9931,""n_substitutions"":19},{""residue"":55,""mean_score"":0.9931,""n_substitutions"":19},{""residue"":57,""mean_score"":0.993,""n_substitutions"":19},{""residue"":11,""mean_score"":0.9925,""n_substitutions"":19},{""residue"":438,""mean_score"":0.9923,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5797853947368418,9880,0.5258097165991903,AlphaMissense,MAOB,P27338,2026-05-26 11:25:37.824922+00:00
"[{""residue"":120,""mean_score"":0.9987,""n_substitutions"":19},{""residue"":148,""mean_score"":0.9986,""n_substitutions"":19},{""residue"":227,""mean_score"":0.9978,""n_substitutions"":19},{""residue"":377,""mean_score"":0.9974,""n_substitutions"":19},{""residue"":92,""mean_score"":0.9966,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5243822103028253,8949,0.468990948709353,AlphaMissense,HTR2A,P28223,2026-05-26 11:25:37.824922+00:00
"[{""residue"":167,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":149,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":34,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":71,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":37,""mean_score"":0.9996,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7917130116958975,6840,0.7782163742690058,AlphaMissense,MAPK1,P28482,2026-05-26 11:25:37.824922+00:00
"[{""residue"":68,""mean_score"":0.999,""n_substitutions"":19},{""residue"":119,""mean_score"":0.9974,""n_substitutions"":19},{""residue"":341,""mean_score"":0.9966,""n_substitutions"":19},{""residue"":194,""mean_score"":0.9963,""n_substitutions"":19},{""residue"":95,""mean_score"":0.9955,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5626827397260248,6935,0.5077144917087238,AlphaMissense,GNB5,P28566,2026-05-26 11:25:37.824922+00:00
"[{""residue"":41,""mean_score"":0.9768,""n_substitutions"":19},{""residue"":47,""mean_score"":0.9736,""n_substitutions"":19},{""residue"":45,""mean_score"":0.9723,""n_substitutions"":19},{""residue"":120,""mean_score"":0.9611,""n_substitutions"":19},{""residue"":187,""mean_score"":0.9529,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.528376459985581,5548,0.44953136265320837,AlphaMissense,HSD11B1,P28845,2026-05-26 11:25:37.824922+00:00
"[{""residue"":308,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":310,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":272,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":380,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":167,""mean_score"":0.9997,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6248218075068084,14307,0.5800657021038652,AlphaMissense,PCSK9,P29120,2026-05-26 11:25:37.824922+00:00
"[{""residue"":52,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":24,""mean_score"":0.9983,""n_substitutions"":19},{""residue"":101,""mean_score"":0.9983,""n_substitutions"":19},{""residue"":285,""mean_score"":0.9977,""n_substitutions"":19},{""residue"":166,""mean_score"":0.9974,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5635427439959126,7828,0.5068983137455289,AlphaMissense,ADORA2A,P29274,2026-05-26 11:25:37.824922+00:00
"[{""residue"":1158,""mean_score"":0.9984,""n_substitutions"":19},{""residue"":1115,""mean_score"":0.9976,""n_substitutions"":19},{""residue"":577,""mean_score"":0.9972,""n_substitutions"":19},{""residue"":653,""mean_score"":0.997,""n_substitutions"":19},{""residue"":82,""mean_score"":0.9952,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5928910180688608,22857,0.5347158419740123,AlphaMissense,NOS1,P29474,2026-05-26 11:25:37.824922+00:00
"[{""residue"":113,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":75,""mean_score"":0.9988,""n_substitutions"":19},{""residue"":112,""mean_score"":0.9987,""n_substitutions"":19},{""residue"":471,""mean_score"":0.9984,""n_substitutions"":19},{""residue"":465,""mean_score"":0.9982,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6789141956388471,11419,0.6421753218320343,AlphaMissense,PARP2,P30154,2026-05-26 11:25:37.824922+00:00
"[{""residue"":426,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":346,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":463,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":328,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":322,""mean_score"":0.9994,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5607068681766302,12274,0.49494867198957143,AlphaMissense,WEE1,P30291,2026-05-26 11:25:37.824922+00:00
"[{""residue"":130,""mean_score"":0.9922,""n_substitutions"":19},{""residue"":211,""mean_score"":0.9885,""n_substitutions"":19},{""residue"":103,""mean_score"":0.9849,""n_substitutions"":19},{""residue"":75,""mean_score"":0.9816,""n_substitutions"":19},{""residue"":154,""mean_score"":0.9741,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.47075533719208595,7429,0.3938618925831202,AlphaMissense,BDKRB2,P30411,2026-05-26 11:25:37.824922+00:00
"[{""residue"":677,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":690,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":672,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":567,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":676,""mean_score"":0.9996,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5066168362246357,17005,0.4285210232284622,AlphaMissense,AXL,P30530,2026-05-26 11:25:37.824922+00:00
"[{""residue"":55,""mean_score"":0.9986,""n_substitutions"":19},{""residue"":285,""mean_score"":0.9948,""n_substitutions"":19},{""residue"":284,""mean_score"":0.9948,""n_substitutions"":19},{""residue"":169,""mean_score"":0.9943,""n_substitutions"":19},{""residue"":80,""mean_score"":0.9932,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6374650306748484,6194,0.5954149176622537,AlphaMissense,ADORA1,P30542,2026-05-26 11:25:37.824922+00:00
"[{""residue"":101,""mean_score"":0.997,""n_substitutions"":19},{""residue"":180,""mean_score"":0.9969,""n_substitutions"":19},{""residue"":82,""mean_score"":0.9901,""n_substitutions"":19},{""residue"":42,""mean_score"":0.9899,""n_substitutions"":19},{""residue"":125,""mean_score"":0.9897,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5789415041782745,6821,0.5245565166397889,AlphaMissense,AGTR1,P30556,2026-05-26 11:25:37.824922+00:00
"[{""residue"":114,""mean_score"":0.9926,""n_substitutions"":19},{""residue"":196,""mean_score"":0.9832,""n_substitutions"":19},{""residue"":223,""mean_score"":0.9801,""n_substitutions"":19},{""residue"":107,""mean_score"":0.9706,""n_substitutions"":19},{""residue"":98,""mean_score"":0.9664,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5158064345314521,6232,0.4557124518613607,AlphaMissense,GNRHR,P30968,2026-05-26 11:25:37.824922+00:00
"[{""residue"":384,""mean_score"":0.9961,""n_substitutions"":19},{""residue"":140,""mean_score"":0.9957,""n_substitutions"":19},{""residue"":136,""mean_score"":0.9935,""n_substitutions"":19},{""residue"":308,""mean_score"":0.9933,""n_substitutions"":19},{""residue"":200,""mean_score"":0.9921,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5865045363408479,11970,0.5435254803675856,AlphaMissense,SLC6A4,P31645,2026-05-26 11:25:37.824922+00:00
"[{""residue"":292,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":311,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":159,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":274,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":331,""mean_score"":0.9998,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7125737171052596,9120,0.6792763157894737,AlphaMissense,AKT1,P31749,2026-05-26 11:25:37.824922+00:00
"[{""residue"":293,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":275,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":161,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":312,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":280,""mean_score"":0.9997,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7119061494693004,9139,0.6808184702921545,AlphaMissense,AKT2,P31751,2026-05-26 11:25:37.824922+00:00
"[{""residue"":117,""mean_score"":1.0,""n_substitutions"":19},{""residue"":153,""mean_score"":1.0,""n_substitutions"":19},{""residue"":295,""mean_score"":1.0,""n_substitutions"":19},{""residue"":119,""mean_score"":1.0,""n_substitutions"":19},{""residue"":55,""mean_score"":1.0,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.786430289532285,8531,0.7784550463017231,AlphaMissense,HNRNPH1,P31943,2026-05-26 11:25:37.824922+00:00
"[{""residue"":225,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":126,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":171,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":215,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":58,""mean_score"":0.9996,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.7433379974326029,4674,0.709456568249893,AlphaMissense,YWHAB,P31946,2026-05-26 11:25:37.824922+00:00
"[{""residue"":80,""mean_score"":0.9677,""n_substitutions"":19},{""residue"":51,""mean_score"":0.9537,""n_substitutions"":19},{""residue"":296,""mean_score"":0.9492,""n_substitutions"":19},{""residue"":130,""mean_score"":0.9402,""n_substitutions"":19},{""residue"":87,""mean_score"":0.9333,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.4390046491228064,6840,0.3701754385964912,AlphaMissense,CNR2,P34972,2026-05-26 11:25:37.824922+00:00
"[{""residue"":200,""mean_score"":0.9971,""n_substitutions"":19},{""residue"":377,""mean_score"":0.9952,""n_substitutions"":19},{""residue"":371,""mean_score"":0.9936,""n_substitutions"":19},{""residue"":194,""mean_score"":0.9917,""n_substitutions"":19},{""residue"":203,""mean_score"":0.9882,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.4825790386634455,21907,0.402382800018259,AlphaMissense,NOS2,P35228,2026-05-26 11:25:37.824922+00:00
"[{""residue"":176,""mean_score"":0.9983,""n_substitutions"":19},{""residue"":99,""mean_score"":0.9978,""n_substitutions"":19},{""residue"":72,""mean_score"":0.9976,""n_substitutions"":19},{""residue"":106,""mean_score"":0.9964,""n_substitutions"":19},{""residue"":123,""mean_score"":0.9946,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5604097808899917,8854,0.5073413146600406,AlphaMissense,ADRA1A,P35348,2026-05-26 11:25:37.824922+00:00
"[{""residue"":54,""mean_score"":0.9925,""n_substitutions"":19},{""residue"":44,""mean_score"":0.9907,""n_substitutions"":19},{""residue"":42,""mean_score"":0.9898,""n_substitutions"":19},{""residue"":367,""mean_score"":0.9878,""n_substitutions"":19},{""residue"":32,""mean_score"":0.9875,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5611704862321357,11476,0.5047926106657372,AlphaMissense,PTGS2,P35354,2026-05-26 11:25:37.824922+00:00
"[{""residue"":73,""mean_score"":0.9973,""n_substitutions"":19},{""residue"":107,""mean_score"":0.9951,""n_substitutions"":19},{""residue"":100,""mean_score"":0.9907,""n_substitutions"":19},{""residue"":465,""mean_score"":0.9906,""n_substitutions"":19},{""residue"":180,""mean_score"":0.9888,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.4405689830325315,9253,0.3576137468928996,AlphaMissense,HRH1,P35367,2026-05-26 11:25:37.824922+00:00
"[{""residue"":142,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":116,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":246,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":335,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":219,""mean_score"":0.9993,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6333130526315786,7600,0.585,AlphaMissense,OPRM1,P35372,2026-05-26 11:25:37.824922+00:00
"[{""residue"":75,""mean_score"":0.9991,""n_substitutions"":19},{""residue"":181,""mean_score"":0.9985,""n_substitutions"":19},{""residue"":103,""mean_score"":0.9977,""n_substitutions"":19},{""residue"":110,""mean_score"":0.9972,""n_substitutions"":19},{""residue"":380,""mean_score"":0.996,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5364551909699424,7619,0.46817167607297544,AlphaMissense,HRH3,P35462,2026-05-26 11:25:37.824922+00:00
"[{""residue"":309,""mean_score"":1.0,""n_substitutions"":19},{""residue"":428,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":444,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":335,""mean_score"":0.9999,""n_substitutions"":19},{""residue"":447,""mean_score"":0.9999,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6037891634980932,9994,0.5383229937962778,AlphaMissense,FUS,P35637,2026-05-26 11:25:37.824922+00:00
"[{""residue"":1055,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":1042,""mean_score"":0.9992,""n_substitutions"":19},{""residue"":857,""mean_score"":0.9989,""n_substitutions"":19},{""residue"":1037,""mean_score"":0.9986,""n_substitutions"":19},{""residue"":1096,""mean_score"":0.998,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.49461575472062475,25897,0.4105494844962737,AlphaMissense,FLT4,P35916,2026-05-26 11:25:37.824922+00:00
"[{""residue"":1046,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":1028,""mean_score"":0.9995,""n_substitutions"":19},{""residue"":1033,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":1097,""mean_score"":0.9991,""n_substitutions"":19},{""residue"":885,""mean_score"":0.9986,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.49386911193914423,25764,0.4118537494177923,AlphaMissense,KDR,P35968,2026-05-26 11:25:37.824922+00:00
"[{""residue"":212,""mean_score"":0.9998,""n_substitutions"":19},{""residue"":194,""mean_score"":0.9997,""n_substitutions"":19},{""residue"":229,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":81,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":118,""mean_score"":0.9995,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6667633815789455,7600,0.6244736842105263,AlphaMissense,MAP2K2,P36507,2026-05-26 11:25:37.824922+00:00
"[{""residue"":150,""mean_score"":0.9994,""n_substitutions"":19},{""residue"":284,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":158,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":164,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":240,""mean_score"":0.9992,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6478927972321206,9538,0.6030614384566996,AlphaMissense,CHRNA7,P36544,2026-05-26 11:25:37.824922+00:00
"[{""residue"":829,""mean_score"":0.9992,""n_substitutions"":19},{""residue"":816,""mean_score"":0.9986,""n_substitutions"":19},{""residue"":811,""mean_score"":0.9986,""n_substitutions"":19},{""residue"":622,""mean_score"":0.9984,""n_substitutions"":19},{""residue"":880,""mean_score"":0.9982,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.4529714634017046,18867,0.3621137435734351,AlphaMissense,FLT3,P36888,2026-05-26 11:25:37.824922+00:00
"[{""residue"":142,""mean_score"":1.0,""n_substitutions"":19},{""residue"":156,""mean_score"":1.0,""n_substitutions"":19},{""residue"":190,""mean_score"":1.0,""n_substitutions"":19},{""residue"":193,""mean_score"":1.0,""n_substitutions"":19},{""residue"":159,""mean_score"":1.0,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.659658311620631,9595,0.6173006774361647,AlphaMissense,PPARG,P37231,2026-05-26 11:25:37.824922+00:00
"[{""residue"":180,""mean_score"":0.9886,""n_substitutions"":19},{""residue"":80,""mean_score"":0.9856,""n_substitutions"":19},{""residue"":182,""mean_score"":0.9851,""n_substitutions"":19},{""residue"":84,""mean_score"":0.9738,""n_substitutions"":19},{""residue"":288,""mean_score"":0.9733,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5043981320206983,7923,0.42698472800706805,AlphaMissense,FDFT1,P37268,2026-05-26 11:25:37.824922+00:00
"[{""residue"":22,""mean_score"":0.9624,""n_substitutions"":19},{""residue"":33,""mean_score"":0.9554,""n_substitutions"":19},{""residue"":36,""mean_score"":0.9532,""n_substitutions"":19},{""residue"":41,""mean_score"":0.9274,""n_substitutions"":19},{""residue"":25,""mean_score"":0.9266,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5492733834586481,2660,0.49097744360902257,AlphaMissense,SNCA,P37840,2026-05-26 11:25:37.824922+00:00
"[{""residue"":24,""mean_score"":0.998,""n_substitutions"":19},{""residue"":44,""mean_score"":0.9978,""n_substitutions"":19},{""residue"":47,""mean_score"":0.9976,""n_substitutions"":19},{""residue"":61,""mean_score"":0.9967,""n_substitutions"":19},{""residue"":27,""mean_score"":0.9965,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.31378850750063497,35397,0.15871401531203208,AlphaMissense,BRCA1,P38398,2026-05-26 11:25:37.824922+00:00
"[{""residue"":93,""mean_score"":0.993,""n_substitutions"":19},{""residue"":119,""mean_score"":0.9925,""n_substitutions"":19},{""residue"":115,""mean_score"":0.9919,""n_substitutions"":19},{""residue"":117,""mean_score"":0.9904,""n_substitutions"":19},{""residue"":88,""mean_score"":0.9903,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.5691079318013332,4047,0.5112428959723252,AlphaMissense,VHL,P40337,2026-05-26 11:25:37.824922+00:00
"[{""residue"":145,""mean_score"":0.998,""n_substitutions"":19},{""residue"":121,""mean_score"":0.9979,""n_substitutions"":19},{""residue"":95,""mean_score"":0.9978,""n_substitutions"":19},{""residue"":225,""mean_score"":0.9972,""n_substitutions"":19},{""residue"":315,""mean_score"":0.9968,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6090719298245585,7068,0.5614035087719298,AlphaMissense,OPRD1,P41143,2026-05-26 11:25:37.824922+00:00
"[{""residue"":105,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":131,""mean_score"":0.9996,""n_substitutions"":19},{""residue"":327,""mean_score"":0.9993,""n_substitutions"":19},{""residue"":155,""mean_score"":0.9991,""n_substitutions"":19},{""residue"":238,""mean_score"":0.9989,""n_substitutions"":19}]",CC-BY-NC-SA-4.0,0.6391487396121837,7220,0.5980609418282549,AlphaMissense,OPRK1,P41145,2026-05-26 11:25:37.824922+00:00
