source_doc_id,source_doc_type,subject_id,subject_type,relation_type,object_id,object_type,confidence,evidence_text,correct,rationale,review_flag
38241936,paper,GIPR,target,inhibits,CHEMBL5314341,compound,0.3981739580631256,"Introduction of a fatty acid chain modification to prolong circulatory half-life of a radioligand towards glucose-dependent insulinotropic polypeptide receptor.. BACKGROUND: The beneficial role of glucose-dependent insulinotropic polypeptide receptor (GIPR) in weight control and maintaining glucose levels has led to the development of several multi-agonistic peptide drug candidates, targeting GIPR and glucagon like peptide 1 receptor (GLP1R) and/or the glucagon receptor (GCGR). The in vivo quant",No,t>c: wrong target (promiscuous ID) / disease-abbrev subject / wrong polarity / unreliable ID,
35251316,paper,CHEMBL3353410,compound,inhibits,EGFR,target,0.3495107591152191,"Molecular landscape of osimertinib resistance in patients and patient-derived preclinical models.. INTRODUCTION: Osimertinib is a third-generation EGFR tyrosine kinase inhibitor (TKI) that is approved for the use of EGFR-mutant non-small cell lung cancer (NSCLC) patients. In this study, we investigated the acquired resistance mechanisms in NSCLC patients and patient-derived preclinical models. METHODS: Formalin-fixed paraffin-embedded tumor samples and plasma samples from 55 NSCLC patients who w",Yes,,
37254481,paper,PIN1,target,inhibits,CHEMBL154,compound,0.5015293955802917,"Chemical inhibition of Arabidopsis PIN-FORMED auxin transporters by the anti-inflammatory drug naproxen.. The phytohormone auxin plays central roles in many growth and developmental processes in plants. Development of chemical tools targeting the auxin pathway is useful for both plant biology and agriculture. Here we reveal that naproxen, a synthetic compound with anti-inflammatory activity in humans, acts as an auxin transport inhibitor targeting PIN-FORMED (PIN) transporters in plants. Physiol",Partial,direction reversed: object compound is a genuine inhibitor of subject target,REVIEW
33723720,paper,CHEMBL1201585,compound,inhibits,BRCA1,target,0.31114673614501953,"WEE1 inhibition reverses trastuzumab resistance in HER2-positive cancers.. BACKGROUND: To date, many efforts have been made to understand the resistance mechanism of trastuzumab in human epidermal growth factor receptor 2 (HER2)-positive breast and gastric cancer. However, there is still a huge unmet medical need for patients with trastuzumab resistance. METHODS: In our study, we generated four trastuzumab-resistant (HR) cancer cell lines from ERBB2-amplified gastric and biliary tract cancer cel",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
39300079,paper,BCL2,target,inhibits,CHEMBL3301622,compound,0.3430609405040741,"Current status and research directions in acute myeloid leukemia.. The understanding of the molecular pathobiology of acute myeloid leukemia (AML) has spurred the identification of therapeutic targets and the development of corresponding novel targeted therapies. Since 2017, twelve agents have been approved for the treatment of AML subsets: the BCL2 inhibitor venetoclax; the CD33 antibody drug conjugate gemtuzumab ozogamicin; three FLT3 inhibitors (midostaurin, gilteritinib, quizartinib); three ",No,t>c: wrong target (promiscuous ID) / disease-abbrev subject / wrong polarity / unreliable ID,
33645383,paper,KIT,target,inhibits,PDGFRA,target,0.3478548526763916,"Emerging drugs for the treatment of gastrointestinal stromal tumors.. INTRODUCTION: Oncogenic activation of KIT or PDGFRA receptor tyrosine kinases is the crucial event in gastrointestinal stromal tumor (GIST) biology. Seminal works during the past two decades have underscored, first, the continuous relevance of KIT/PDGFRA oncogenic signaling after progression to targeted inhibition; second, the heterogeneity of KIT/PDGFRA acquired mutations, that cannot be efficiently suppressed by any given ty",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
39981761,paper,CHEMBL478629,compound,inhibits,KIT,target,0.5269750952720642,"Metrnl/C-KIT Axis Attenuates Early Brain Injury Following Subarachnoid Hemorrhage by Inhibiting Neuronal Ferroptosis.. BACKGROUND AND PURPOSE: Ferroptosis is a distinct form of cell death characterized by iron-dependent lipid peroxidation and plays a crucial role in the early brain injury (EBI) following subarachnoid hemorrhage (SAH). As a newly discovered endogenous ligand for the C-KIT receptor tyrosine kinase, meteorin-like protein (Metrnl) exerts regulatory functions in oxidative stress and ",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
41129723,paper,PSEN2,target,inhibits,MAPT,target,0.3372745215892792,"Virtual screening of drugs against multiple targets of Alzheimer's disease.. BackgroundDrug repurposing offers a rapid, cost-effective approach for discovering therapies against multiple targets.ObjectiveHere, we screen virtual ligand libraries consisting of 3468 approved drugs against 11 protein targets associated with Alzheimer's disease (AD).MethodsWe employ blind molecular docking, and target amyloid-β (Aβ), microtubule-associated protein tau (MAPT), Apolipoprotein E4 (APOE4), acetylcholines",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
40707865,paper,CHEMBL4297839,compound,inhibits,GIPR,target,0.3069949746131897,"Long-Acting and Stapled GLP-1R/GIPR/GCGR Triple Agonist for the Treatment of Obesity and Atherosclerosis.. Unimolecular multireceptor coagonists have emerged as a promising approach in the development of next-generation GLP-1 therapeutics. Herein, we describe the development of a long-acting and stapled GLP-1R/GIPR/GCGR triple agonist that exhibits balanced bioactivities comparable with those of their native ligands along with improved pharmacokinetic parameters. A robust and straightforward sol",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
35040089,paper,ROS1,target,inhibits,ALK,target,0.5577800869941711,"Prioritizing the Catalytic Gatekeepers through Pan- Inhibitory Mechanism of Entrectinib against ALK, ROS1 and TRKA Tyrosine Kinases.. Despite the remarkable clinical activity of kinase inhibitors against anaplastic lymphoma kinase (ALK) and the closely related Ros1 and TRKA kinases, the emergence of resistance to these inhibitors often leads to relapse in most patients. Resistance is usually in the form of mutations and brain metastasis or inhibitors failing to penetrate the blood-brain barrier.",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
36847075,paper,ACE,target,inhibits,AGTR1,target,0.311139851808548,"Exploring the repurposing potential of telmisartan drug in breast cancer: an in-silico and in-vitro approach.. Anticancer drug resistance is one of the biggest hurdles in the treatment of breast cancer. Drug repurposing is a viable option fordeveloping novel medical treatment strategies since this method is more cost-efficient and rapid. Antihypertensive medicines have recently been found to have pharmacological features that could be used to treat cancer, making them effective candidates for th",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
41058465,paper,CHEMBL1201585,compound,inhibits,HER2,target,0.36377641558647156,"ASCORBYL PALMITATE ENHANCES ANTI-PROLIFERATIVE EFFECT OF TRASTUZUMAB IN HER2-POSITIVE BREAST CANCER CELLS.. BACKGROUND: Breast cancer (BC) accounts for about 30% of cancers in women, with a mortality rate of around 15%. HER2- positive BC, an aggressive subtype, represents 15-20% of all BC cases. High-dose vitamin C has shown antitumor effects by increasing reactive oxygen species in cancer cells without significant toxicity. AIM: This study aimed to explore an in vitro dual treatment using ascor",Yes,,
38651149,paper,CCND1,target,inhibits,HMGCR,target,0.4188005328178406,"Drug repositioning and ovarian cancer, a study based on Mendelian randomisation analysis.. BACKGROUND: The role of drug repositioning in the treatment of ovarian cancer has received increasing attention. Although promising results have been achieved, there are also major controversies. METHODS: In this study, we conducted a drug-target Mendelian randomisation (MR) analysis to systematically investigate the reported effects and relevance of traditional drugs in the treatment of ovarian cancer. Th",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
US2022133715A1,patent,ALK,target,inhibits,ROS1,target,0.4601810872554779,"METHODS OF TREATING VENETOCLAX-RESISTANT ACUTE MYELOID LEUKEMIA. The present invention concerns novel methods of treatment for venetoclax-resistant acute myeloid leukemia, particularly in subjects with a low expression of TP53 protein or expression of TP53 protein associated with a mutation of the TP53 gene, the methods comprising administering to the subject in need thereof a therapeutically effective amount of a NTRK/ALK/ROS1 inhibitor, or a pharmaceutically acceptable salt thereof.",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
35982976,paper,CCND1,target,inhibits,BCL2,target,0.3045220375061035,"Exploring the current molecular landscape and management of multiple myeloma patients with the t(11;14) translocation.. Multiple myeloma (MM) is a genetically complex disease. The key myeloma-initiating genetic events are hyperdiploidy and translocations involving the immunoglobulin heavy chain (IgH) enhancer on chromosome 14, which leads to the activation of oncogenes (e.g., CCND1, CCND3, MAF, and MMSET). The t(11;14) translocation is the most common in MM (15%-20%) and results in cyclin D1 (CC",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
32882995,paper,FLT3,target,inhibits,ALK,target,0.5512507557868958,"Novel Multitarget Therapies for Lung Cancer and Respiratory Disease.. In recent years, multitarget drugs for neurological diseases such as Alzheimer's disease have been developed and well researched. Many studies have revealed that multitarget drugs are also useful for lung cancer and respiratory diseases. Pemetrexed is a multitargeted antifolate with strong antitumor activity against mesothelioma and lung adenocarcinoma. Crizotinib is an ATP-competitive tyrosine kinase inhibitor that targets c-",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
WO2020083926A1,patent,KIT,target,inhibits,SRC,target,0.44283679127693176,"HETEROCYCLIC KINASE INHIBITORS AND USES THEREOF. The invention relates to kinase inhibitors, in particular inhibitors of protein kinases including the protein-tyrosine kinases LCK, ABL, SRC, KIT, SIK-family and/or their mutants. Although structurally similar to dasatinib, the kinase inhibitors of the invention can display one or more certain properties distinct to dasatinib. Also, the invention relates to pharmaceutical compositions that comprise one or more of the kinase inhibitors. The kinase ",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
39807828,paper,WEE1,target,inhibits,KRASG12C,target,0.5224267840385437,The Selective WEE1 Inhibitor Azenosertib Shows Synergistic Antitumor Activity with KRASG12C Inhibitors in Preclinical Models.. ABSTRACT: Kirsten rat sarcoma (KRAS) is a potent oncogenic driver that results in the downstream hyperactivation of MAPK signaling while simultaneously increasing replication stress (RS) and accumulation of DNA damage. KRASG12C mutations are common and targetable alterations. Therapeutic inhibition of KRASG12C and eventual resistance to these inhibitors are also known to,No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
40089772,paper,ERBB2,target,inhibits,EGFR,target,0.3098886013031006,"Network pharmacology and experimental analysis reveal Ethyl caffeate delays osimertinib resistance in lung cancer by suppression of MET.. BACKGROUND: Fei Yanning Formula (FYN) is extensively applied in clinical lung cancer treatment. However, the specific active constituents and targets of its therapeutic effects remain unclear. OBJECTIVE: The study aims to explore the active constituents and mechanism of FYN in delaying osimertinib resistance by network pharmacology analysis and experimental ve",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
40768821,paper,CHEMBL3301610,compound,inhibits,CDK4,target,0.45475757122039795,"Cancer outcomes in patients eligible for adjuvant cyclin-dependent kinase 4 and 6 inhibitors but spared adjuvant chemotherapy by Oncotype Dx: A multicenter retrospective GBECAM 0520 study.. BACKGROUND: In pivotal CDK4/6 inhibitor (CDK4/6i) adjuvant trials, most patients received chemotherapy (CT). However, the role of CDK4/6i in patients spared CT by a genomic signature remains unclear. We investigated the proportion of patients without genomic CT indication but eligible for adjuvant abemaciclib",Yes,,
38167404,paper,KIT,target,inhibits,PDGFRA,target,0.37206998467445374,"Avapritinib-based SAR studies unveil a binding pocket in KIT and PDGFRA.. Avapritinib is the only potent and selective inhibitor approved for the treatment of D842V-mutant gastrointestinal stromal tumors (GIST), the most common primary mutation of the platelet-derived growth factor receptor α (PDGFRA). The approval was based on the NAVIGATOR trial, which revealed overall response rates of more than 90%. Despite this transformational activity, patients eventually progress, mostly due to acquired ",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
32882995,paper,RET,target,inhibits,ROS1,target,0.5611988306045532,"Novel Multitarget Therapies for Lung Cancer and Respiratory Disease.. In recent years, multitarget drugs for neurological diseases such as Alzheimer's disease have been developed and well researched. Many studies have revealed that multitarget drugs are also useful for lung cancer and respiratory diseases. Pemetrexed is a multitargeted antifolate with strong antitumor activity against mesothelioma and lung adenocarcinoma. Crizotinib is an ATP-competitive tyrosine kinase inhibitor that targets c-",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
36927378,paper,GIPR,target,inhibits,CHEMBL4297839,compound,0.349508136510849,"GLP-1/GIP analogs: potential impact in the landscape of obesity pharmacotherapy.. INTRODUCTION: Obesity is recognized as a major healthcare challenge. Following years of slow progress in discovery of safe, effective therapies for weight management, recent approval of the glucagon-like peptide 1 receptor (GLP-1R) mimetics, liraglutide and semaglutide, for obesity has generated considerable excitement. It is anticipated these agents will pave the way for application of tirzepatide, a highly effect",No,t>c: wrong target (promiscuous ID) / disease-abbrev subject / wrong polarity / unreliable ID,
40712014,paper,HER3,target,inhibits,HER2,target,0.385417103767395,"Structural analysis of HER2-trastuzumab complex reveals receptor conformational adaptation.. Human epidermal growth factor receptor-2 (HER2) is a receptor tyrosine kinase, associated with a variety of malignant tumors, usually through overexpression, resulting in aberrant signaling. Trastuzumab (TZB), one of the monoclonal antibodies (mAbs) used in combination with chemotherapy, has become a major therapeutic for HER2-overexpressing cancers. Current structural understanding of HER2 and its inter",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
34572735,paper,CHEMBL53463,compound,inhibits,MDM2,target,0.4615359604358673,"Chemotherapy of HER2- and MDM2-Enriched Breast Cancer Subtypes Induces Homologous Recombination DNA Repair and Chemoresistance.. Analyzing the TCGA breast cancer database, we discovered that patients with the HER2 cancer subtype and overexpression of MDM2 exhibited decreased post-treatment survival. Inhibition of MDM2 expression in the SKBR3 cell line (HER2 subtype) diminished the survival of cancer cells treated with doxorubicin, etoposide, and camptothecin. Moreover, we demonstrated that inhib",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
40032916,paper,CHEMBL1079175,compound,inhibits,AKT3,target,0.32821419835090637,"AKT activation triggers Rab14-mediated ADAM10 translocation to the cell surface in human aortic endothelial cells.. AKT (protein kinase B) activation reduces the harmful effects of advanced glycation end products (AGEs); however, the protective mechanisms remain unknown. In cultured human aortic endothelial cells (HAECs), we investigated how AKT signaling suppresses AGEs-induced intercellular adhesion molecule-1 (ICAM-1) expression. AGEs of bovine serum albumin (AGE-BSA) increased ICAM-1 express",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
33723720,paper,WEE1,target,inhibits,BRCA1,target,0.36621782183647156,"WEE1 inhibition reverses trastuzumab resistance in HER2-positive cancers.. BACKGROUND: To date, many efforts have been made to understand the resistance mechanism of trastuzumab in human epidermal growth factor receptor 2 (HER2)-positive breast and gastric cancer. However, there is still a huge unmet medical need for patients with trastuzumab resistance. METHODS: In our study, we generated four trastuzumab-resistant (HR) cancer cell lines from ERBB2-amplified gastric and biliary tract cancer cel",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
41488470,paper,HDAC6,target,inhibits,BACE1,target,0.5314852595329285,"Ramalin Ameliorates Alzheimer's Disease Pathology by Targeting BACE1, HDAC6, and MAPK Pathways.. Aberrant deposition of β-amyloid (Aβ) and hyperphosphorylated tau, along with neuroinflammation, are key drivers of Alzheimer's disease (AD) pathology. Here, we identify ramalin, a natural antioxidant, as a promising therapeutic agent that alleviates AD pathology by modulating β-site APP cleaving enzyme 1 (BACE1), histone deacetylase 6 (HDAC6), and the mitogen-activated protein kinases (MAPK) pathway",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
37463338,paper,DRD2,target,inhibits,DRD1,target,0.32202523946762085,"Designer Drug, 25D-NBOMe, Has Reinforcing and Rewarding Effects through Change of a Dopaminergic Neurochemical System.. 2-(2,5-Dimethoxy-4-methylphenyl)-N-(2-methoxybenzyl)_ethanamine (25D-NBOMe), an analogue of the 2C family, is a newly synthesized psychoactive substance. It acts as an agonist at the 5-HT2A receptor and has a similar mechanism to that of NBOMe compounds. However, the pharmacological mechanism for its rewarding and reinforcing effects has not been revealed. In the present study,",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
41056654,paper,PARP2,target,inhibits,PARP1,target,0.5943747162818909,"Olaparib-Cediranib Hybrid as Dual PARP-VEGFR3 Inhibitor Elicits Antitumor Efficacy: Rational Design, Synthesis, Biological Evaluation and Construction of a Charge Convertible pH Responsive Nanoformulation.. Tempted by the clinical outcomes attained with the combination of poly(ADP-ribose) polymerase (PARP) and vascular endothelial growth factor receptor (VEGFR) inhibitors, a compendium of dual PARP-VEGFR inhibitory assemblages based on structural commonalities of Olaparib (PARP inhibitor) and Ce",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
WO2026030331A1,patent,CHEMBL1236962,compound,inhibits,MTOR,target,0.4872231185436249,"ANTIBODY-DRUG CONJUGATES WITH DUAL PI3K/MTOR INHIBITORS AND USES THEREOF. The present disclosure provides antibody-drug conjugates having a targeting antibody (Ab) conjugated to one or more compounds having the structure Y — Z, wherein Y is a linker, and Z is the dual PI3K/mTOR inhibitor Omipalisib (GSK2126458), or a derivative or analog thereof. The antibody-drug conjugates disclosed herein are useful for treating cancer and other diseases and conditions.",Yes,,
39269178,paper,ALK,target,inhibits,CHEMBL3286830,compound,0.4743541479110718,"NVL-655 Is a Selective and Brain-Penetrant Inhibitor of Diverse ALK-Mutant Oncoproteins, Including Lorlatinib-Resistant Compound Mutations.. Three generations of tyrosine kinase inhibitors (TKI) have been approved for anaplastic lymphoma kinase (ALK) fusion-positive non-small cell lung cancer. However, none address the combined need for broad resistance coverage, brain activity, and avoidance of clinically dose-limiting TRK inhibition. NVL-655 is a rationally designed TKI with >50-fold selectivi",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
36477870,paper,KIT,target,inhibits,PDGFRA,target,0.5185120701789856,"Efficacy and Safety of Avapritinib in Treating Unresectable or Metastatic Gastrointestinal Stromal Tumors: A Phase I/II, Open-Label, Multicenter Study.. BACKGROUND: Avapritinib is a type 1 kinase inhibitor designed to potently and selectively inhibit oncogenic KIT/PDGFRA mutants by targeting the kinase active conformation. This multicenter, single-arm, open-label, phase I/II bridging study of NAVIGATOR in Chinese patients evaluated the safety and the antineoplastic activity of avapritinib in Chi",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
36203195,paper,AKT1,target,inhibits,CHEMBL3353410,compound,0.49139702320098877,"Costunolide is a dual inhibitor of MEK1 and AKT1/2 that overcomes osimertinib resistance in lung cancer.. EGFR-TKI targeted therapy is one of the most effective treatments for lung cancer patients harboring EGFR activating mutations. However, inhibition response is easily attenuated by drug resistance, which is mainly due to bypass activation or downstream activation. Herein, we established osimertinib-resistant cells by stepwise dose-escalation in vitro and an osimertinib-resistant patient-deri",No,t>c: wrong target (promiscuous ID) / disease-abbrev subject / wrong polarity / unreliable ID,
40175628,paper,CHEMBL27759,compound,inhibits,ALK,target,0.3194951117038727,"HDAC1 acts as a tumor suppressor in ALK-positive anaplastic large cell lymphoma: implications for HDAC inhibitor therapy.. Histone deacetylases (HDACs) are frequently deregulated in cancer, and several HDAC inhibitors (HDACi) have gained approval for treating peripheral T cell lymphomas. Here, we investigated the effects of pharmacological or genetic HDAC inhibition on NPM::ALK positive anaplastic large cell lymphoma (ALCL) development to assess the potential use of HDACi for the treatment of th",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
37751867,paper,EZH2,target,inhibits,DOT1L,target,0.47649550437927246,"Histone Methyltransferases as a New Target for Epigenetic Action of Vorinostat.. Epigenetic genome regulation during malignant cell transformation is characterized by the aberrant methylation and acetylation of histones. Vorinostat (SAHA) is an epigenetic modulator actively used in clinical oncology. The antitumor activity of vorinostat is commonly believed to be associated with the inhibition of histone deacetylases, while the impact of this drug on histone methylation has been poorly studied. ",No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
41654434,paper,CFTR,target,inhibits,CHEMBL2010601,compound,0.3383268713951111,"Current drug hypersensitivity challenges facing patients with cystic fibrosis.. This review explores the changing landscape of drug safety in patients with cystic fibrosis (CF) prescribed Cystic Fibrosis Transmembrane Conductance Regulator (CFTR) modulator therapy. While serious adverse reactions are infrequent, they can necessitate treatment withdrawal and thereby negatively impact clinical outcomes. The CFTR correctors (vanzacaftor, elexacaftor, tezacaftor, lumacaftor) and potentiators (ivacaf",No,t>c: wrong target (promiscuous ID) / disease-abbrev subject / wrong polarity / unreliable ID,
37462741,paper,KRAS,target,inhibits,CHEMBL1946170,compound,0.35779762268066406,"Evaluating the Pharmacokinetics and Pharmacodynamics of Chemotherapeutics within a Spatial SILAC-Labeled Spheroid Model System.. Tumors have considerable cellular heterogeneity that is impossible to explore with simple cell cultures. Spheroid cultures contain pathophysiological and chemical gradients similar to in vivo tumors and show complex responses to therapeutics, similar to a tumor. Using pulsed isotopic labels, we demonstrate the pronounced differential response of the proteome to the dru",No,t>c: wrong target (promiscuous ID) / disease-abbrev subject / wrong polarity / unreliable ID,
US-12115146-B2,patent,CHEMBL3301610,compound,inhibits,AR,target,0.42204004526138306,"Treatment of skeletal-related events for breast cancer patients. This invention relates to the treatment of breast cancer in a subject, for example a female subject. Including methods of: treating metastatic breast cancer; refractory breast cancer; AR-positive breast cancer; AR-positive refractory breast cancer; AR-positive metastatic breast cancer; AR-positive and ER-positive breast cancer; triple negative breast cancer; advanced breast cancer; breast cancer that has failed selective estrogen r",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
US-12115146-B2,patent,CHEMBL3301610,compound,inhibits,CHEMBL1743082,compound,0.45879289507865906,"Treatment of skeletal-related events for breast cancer patients. This invention relates to the treatment of breast cancer in a subject, for example a female subject. Including methods of: treating metastatic breast cancer; refractory breast cancer; AR-positive breast cancer; AR-positive refractory breast cancer; AR-positive metastatic breast cancer; AR-positive and ER-positive breast cancer; triple negative breast cancer; advanced breast cancer; breast cancer that has failed selective estrogen r",No,"compound->compound: drug combination / co-mention, not a real inhibition relation",
39258521,paper,CHEMBL1294,compound,inhibits,CHEMBL3701238,compound,0.3486922085285187,"A phase I drug-drug interaction study to assess the effect of futibatinib on P-gp and BCRP substrates and of P-gp inhibition on the pharmacokinetics of futibatinib.. Futibatinib, an inhibitor of fibroblast growth factor receptor 1-4, is approved for the treatment of patients with advanced cholangiocarcinoma with FGFR2 fusions/rearrangements. In this phase I drug-drug interaction study, the effects of futibatinib on P-glycoprotein (P-gp) and breast cancer resistance protein (BCRP) substrates, and",No,"compound->compound: drug combination / co-mention, not a real inhibition relation",
39999922,paper,EGFR,target,inhibits,CHEMBL939,compound,0.4992077946662903,"EGFR tyrosine kinase inhibitor ZZC4 overcomes acquired resistance to gefitinib.. Despite the tremendous progress of epidermal growth factor receptor (EGFR) tyrosine kinase inhibitor (TKI) development, acquired resistance mechanisms have limited their efficacy in treating non-small cell lung cancer (NSCLC). To overcome these limitations, novel EGFR-TKIs are needed. In our previous study, we presented ZZC4 as a potent EGFR-TKI. In this study, we developed NSCLC cells resistant to EGFR-TKI gefitini",Partial,direction reversed: object compound is a genuine inhibitor of subject target,
34153986,paper,CHEMBL110458,compound,inhibits,GLA,target,0.3073773980140686,"Precision medicine in Fabry disease.. Fabry disease (FD) is a rare X-linked lysosomal storage disorder caused by mutations in the α-galactosidase A (GLA) gene, leading to a deficiency in α-galactosidase A. The lysosomal accumulation of glycosphingolipids, primarily globotriaosylceramide (Gb3) and its deacylated form, globotriaosylsphingosine (lyso-Gb3), results in progressive renal failure, cardiomyopathy associated with cardiac arrhythmia and recurrent cerebrovascular events, significantly limi",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
39482537,paper,CHEMBL4084119,compound,inhibits,TRPV1,target,0.3104468882083893,"GLP-1 and its derived peptides mediate pain relief through direct TRPV1 inhibition without affecting thermoregulation.. Hormonal regulation during food ingestion and its association with pain prompted the investigation of the impact of glucagon-like peptide-1 (GLP-1) on transient receptor potential vanilloid 1 (TRPV1). Both endogenous and synthetic GLP-1, as well as a GLP-1R antagonist, exendin 9-39, reduced heat sensitivity in naïve mice. GLP-1-derived peptides (liraglutide, exendin-4, and exen",Yes,,
39774950,paper,CHEMBL4208229,compound,inhibits,CHEMBL255863,compound,0.3473779857158661,"Asciminib resistance of a new BCR::ABL1 p.I293_K294insSSLRD mutant detected in a Ph + ALL patient.. Chronic myeloid leukemia and Philadelphia chromosome-positive acute lymphoblastic leukemia patients largely benefit from an expanding tyrosine kinase inhibitors (TKIs) toolbox that has improved the outcome of both diseases. However, TKI success is continuously challenged by mutation-driven acquired resistance and therefore, close monitoring of clonal genetic diversity is necessary to ensure proper",No,"compound->compound: drug combination / co-mention, not a real inhibition relation",
35804842,paper,CHEMBL3301610,compound,inhibits,CHEMBL3545110,compound,0.38850271701812744,"CDK4/CDK6 Inhibitors Synergize with Midostaurin, Avapritinib, and Nintedanib in Inducing Growth Inhibition in KIT D816V+ Neoplastic Mast Cells.. In most patients with advanced systemic mastocytosis (AdvSM), neoplastic mast cells (MC) express KIT D816V. However, despite their disease-modifying potential, KIT D816V-targeting drugs, including midostaurin and avapritinib, may not produce long-term remissions in all patients. Cyclin-dependent kinase (CDK) 4 and CDK6 are promising targets in oncology.",No,"compound->compound: drug combination / co-mention, not a real inhibition relation",
36724959,paper,CHEMBL24778,compound,inhibits,AR,target,0.4980453550815582,"Phenylephrine-Induced Contraction in Guinea Pig Thoracic Aorta Is Triggered by Stimulation of α1L-Adrenoceptors Functionally Coupled with Store-Operated Ca2+ Channels and Voltage-Dependent Ca2+ Channels.. We examined whether the α1L-adrenoceptor (AR), which shows low affinity (pA2 < 9) for prazosin (an α1-AR antagonist) and high affinity (pA2 ≈ 10) for tamsulosin/silodosin (α1A-AR antagonists), is involved in phenylephrine-induced contractions in the guinea pig (GP) thoracic aorta (TA). Intracel",No,c>t: co-mention / network-pharmacology / wrong polarity / compound real target differs,
33025950,paper,PDGFRA,target,inhibits,KIT,target,0.30083757638931274,Avapritinib for metastatic or unresectable gastrointestinal stromal tumors.. Avapritinib is a tyrosine kinase inhibitor (TKI) that has recently received Food and Drug Administration (FDA) approval for the treatment of metastatic or unresectable gastrointestinal stromal tumors harboring a platelet-derived growth factor receptor alpha (PDGFRA) exon 18 mutation. Mutations in the activation loop of PDGFRA or KIT confer resistance to conventional TKIs due to structural changes in the receptor. Avapri,No,"t>t: co-mention of two separate drug targets (combination/multi-target/pathway), no direct inhibition",
CN121013734A,patent,CHEMBL3545110,compound,inhibits,CDK4,target,0.43003788590431213,"Methods for treating breast cancer. The present disclosure relates to methods of treating breast cancer in a subject in need thereof, comprising administering to the subject a therapeutically effective amount of a radiopharmaceutical compound having a GRPR antagonist moiety, such as [177Lu] Lu-NeoB, in combination with a CDK4/6 inhibitor, such as ribociclib, and a therapeutically effective amount of an endocrine therapy, such as fulvestrant.",Yes,,
39538367,paper,CHEMBL3545110,compound,inhibits,CDK4,target,0.48093539476394653,"Cyclin-dependent kinase 4/6 inhibitors and cardiotoxic events in breast cancer: A pharmacovigilance study based on the FAERS database.. Recent trials have highlighted the cardiotoxicity of ribociclib, a CDK4/6 inhibitor, particularly its association with QT prolongation. However, studies on the link between CDK4/6 inhibitors and cardiotoxic events show inconsistent results, and the factors influencing these events and related drug interactions remain underexplored. To address these uncertainties",Yes,,
37715172,paper,CHEMBL1976040,compound,inhibits,WEE1,target,0.36274346709251404,"Targeting WEE1 kinase as a p53-independent therapeutic strategy in high-risk and relapsed acute lymphoblastic leukemia.. BACKGROUND: Outcomes for patients with relapsed acute lymphoblastic leukemia (ALL) are poor and there is a need for novel therapies to improve outcomes. Targeted inhibition of WEE1 with small-molecule inhibitor adavosertib (AZD1775) has emerged as a therapeutic strategy to sensitize cancer cells to DNA-damaging chemotherapeutics, particularly in the context of TP53-mutated tum",Yes,,
