patent_id,person_id
EP-4611902-A1,MULTANI PRATIK SHARAD
EP-4611902-A1,NARANG AJIT SINGH
EP-4611902-A1,FRIEDMAN LORI S
EP-4611902-A1,MANEVAL EDNA CHOW
EP-4612149-A1,STEWART HANNAH L
EP-4612149-A1,MARTIN MATTHEW P
EP-4612149-A1,LIEBESCHUETZ JOHN WALTER
EP-4612149-A1,STURBAUT MANON
EP-4612149-A1,TWIGG DAVID GEOFFREY
EP-4612149-A1,WARING MICHAEL J
EP-4612149-A1,HOWARD STEVEN
US-12410156-B2,ALIPER ALEKSANDR
US-12410156-B2,ZAVORONKOVS ALEKSANDRS
US-12410156-B2,ALADINSKIY VLADIMIR
US-12410193-B2,SAMAJDAR SUSANTA
US-12410193-B2,GUMMADI VENKATESHWAR RAO
US-12410260-B2,MORRISON JIYOUNG AHN
US-12410260-B2,LIU RIHE
US-12410260-B2,DOTTI GIANPIETRO
US-12410260-B2,LI JINGJING
US-12410192-B2,Fan futian
US-12410192-B2,ZHAO YANPING
US-12410192-B2,WANG YEMING
US-12410192-B2,JIANG YUANYUAN
US-12410192-B2,XIE YONG
US-12410192-B2,LIU XUELIAN
US-12410192-B2,ZHANG YANHAO
US-12410192-B2,LIANG HUINING
US-12410192-B2,WANG HONGJUN
US-12410192-B2,WANG XIAOQIAN
WO-2025180385-A1,AN GAO
WO-2025180385-A1,YANG YONGFEI
WO-2025180385-A1,MAO TING
WO-2025180385-A1,SUN XIAOXIA
WO-2025183065-A1,OKADA Sakura
WO-2025183065-A1,CHIHARA Masataka
WO-2025180474-A1,ZHANG JINGJING
WO-2025180474-A1,LI CUICUI
WO-2025180474-A1,WU XIAOMING
WO-2025180474-A1,CHEN XIAOYUAN
WO-2025180474-A1,LI BINGYU
WO-2025183657-A1,ÖZEL BUKET
WO-2025183657-A1,GÜNEL NUR SELVI
WO-2025183657-A1,ŞANLIER ŞENAY
WO-2025180111-A1,ZHONG WEI
WO-2025181803-A1,PEREG YARON
WO-2025181803-A1,FOLEY-COMER ADAM
WO-2025181803-A1,CHAJUT AYELET
US-2025276972-A1,LIU YUAN
US-2025276972-A1,Zhou Enxing
US-2025276972-A1,WU GUANGLONG
US-2025276972-A1,WANG HANPING
US-2025276972-A1,SHAO NING
WO-2025181219-A1,XIAO YANG
WO-2025181219-A1,CHEN ZHU
WO-2025181219-A1,ZHAO BAITENG
WO-2025181219-A1,YIN JIANHE
WO-2025181219-A1,QIU XUAN
WO-2025184457-A2,REN HENING
US-2025275965-A1,LIU YUAN
US-2025275965-A1,LIU SHENGQUAN
US-2025275965-A1,WU GUOSHENG
US-2025275965-A1,ZHANG YULAI
US-2025275965-A1,DENG WEI
US-2025275965-A1,WU GUANGLONG
US-2025275965-A1,WANG HANPING
US-2025275965-A1,Zhou Enxing
WO-2025183591-A1,IVANENKOV YAN ANDREYEVICH
WO-2025183591-A1,MALYSHEV ALEKSANDR SERGEYEVICH
WO-2025183591-A1,ANDRIYASH ALEKSANDR VIKTOROVICH
WO-2025183591-A1,EVTEYEV SERGEY ANTONOVICH
WO-2025183591-A1,TERENTYEV VIKTOR ANDREYEVICH
US-2025275978-A1,SMEAL TOD
US-2025275978-A1,ERLANDER MARK
US-2025275978-A1,RIDINGER MAYA
US-2025276973-A1,NAKAMURA HIROYUKI
US-2025276973-A1,HARA SHOKI
US-2025276973-A1,KOBAYAKAWA Yu
US-2025276049-A1,JOOSS KARIN
US-2025276049-A1,PALMER CHRISTINE DENISE
US-2025276049-A1,SCALLAN CIARAN DANIEL
US-2025276049-A1,GITLIN LEONID
US-2025276049-A1,LANE MONICA
US-2025276049-A1,RAPPAPORT AMY RACHEL
US-2025276049-A1,YELENSKY ROMAN
US-2025276049-A1,SUN JAMES XIN
WO-2025180470-A1,WANG TIELIN
WO-2025180470-A1,WU LIANG
WO-2025180470-A1,HE ZHENHUA
WO-2025180470-A1,ZHANG RUNTAO
EP-4608826-A1,WANG ZHIWEI
EP-4608826-A1,LI JING
EP-4608826-A1,XU WENQING
EP-4608444-A2,WU HUIWEN
EP-4608444-A2,JIA HAIQUN
EP-4608444-A2,ZOU HUI
US-12404275-B2,HU WEI
US-12404275-B2,ZHU LI
US-12404275-B2,YANG YANQING
US-12404275-B2,DAI LIGUANG
US-12404275-B2,ZHANG HUI
US-12404275-B2,WU WEI
US-12403145-B2,QIAN XIANGPING
US-12403145-B2,ZHU YONG-LIANG
US-12403135-B2,SIEGEL STEPHAN
US-12403135-B2,GREULICH HEIDI
US-12403135-B2,SCHRÖDER Jens
US-12403135-B2,KAPLAN BETHANY
US-12403135-B2,MEYERSON MATTHEW
US-12403135-B2,SIEGEL FRANZISKA
US-12403135-B2,KORR DANIEL
US-12404244-B2,WANG LI
US-12404244-B2,WANG JUNJIE
US-12404244-B2,WANG WENCHAO
US-12404244-B2,Q ZIPING
US-12404244-B2,ZOU FENGMING
US-12404244-B2,LIU JING
US-12404244-B2,LIU QINGWANG
US-12404244-B2,WU YUN
US-12404244-B2,WANG BEILEI
US-12404244-B2,CHEN CHENG
US-12404244-B2,LIU QINGSONG
US-12403142-B2,WANG JING
US-12403142-B2,TIAN ZE
US-12403142-B2,PATTERSON TROY DAVID
US-12403118-B1,MARGULIES BRYAN S
US-12403118-B1,LOY JOE C
WO-2025176178-A1,ZHOU KAIJIE
WO-2025176178-A1,TIEN CHING YI
WO-2025176178-A1,ZHOU LICHENG
WO-2025176178-A1,WANG ZHEN
WO-2025176178-A1,CHINNAIYAN ARUL M
WO-2025176178-A1,HUANG WEIXUE
WO-2025176178-A1,YANG JIANZHANG
WO-2025176178-A1,CHANG YU
WO-2025176178-A1,Fan Bohai
WO-2025176178-A1,WANG XIAOJU
WO-2025176178-A1,DING KE
WO-2025177244-A1,MOCHIRIAN PHILIPPE
WO-2025178391-A1,CHO JEONG HEE
WO-2025178391-A1,KIM SU JIN
US-2025270176-A1,LAL RITU
US-2025270176-A1,GALAN ADAM
US-2025270176-A1,LUO WENDY
WO-2025176679-A1,MANCINI MAICOL
WO-2025176679-A1,MARAVER ANTONIO
US-2025270226-A1,STRUM JAY COPELAND
US-2025268911-A1,MACALLISTER THOMAS
US-2025268911-A1,JACOBSON SVEN
WO-2025176139-A1,GONG ZHENG
WO-2025176139-A1,JIANG XI
WO-2025176139-A1,DOU YING
WO-2025176139-A1,ZHAO YULIANG
WO-2025176139-A1,FAN JIANG
US-2025270234-A1,HIRD ALEXANDER W
US-2025270234-A1,RUEHER DANIEL
US-2025270234-A1,MICHAEL RYAN E
US-2025270234-A1,GOERGLER ANNICK
US-2025270234-A1,LAZARSKI KIEL
US-2025270234-A1,JAESCHKE GEORG
US-2025270234-A1,AHN JAE YOUNG
US-2025270234-A1,DUPLESSIS MARTIN
US-2025270234-A1,NASVESCHUK CHRISTOPHER G
US-2025270234-A1,RICCI ANTONIO
US-2025270234-A1,LIANG YANKE
US-2025270317-A1,OCANA FERNANDEZ Alberto
US-2025270317-A1,ANDERSEN DANIEL
US-2025270317-A1,NANCY-PORTEBOIS VANESSA
US-2025270317-A1,UHLENBROCK FRANZISKA KATHARINA
US-2025270317-A1,MELANDER EVA MARIA CARLSEN
US-2025270317-A1,LAUGEL BRUNO
US-2025270317-A1,PIERRAT MARIE-JEANNE
WO-2025179012-A1,ROBINSON BYRON
WO-2025179012-A1,MCIVER ZACHARIAH AUGUSTUS
WO-2025179012-A1,CAMPBELL DAVID
EP-4606378-A2,LI HUI-YIN
EP-4606378-A2,RODGERS JAMES D
EP-4606433-A2,SIDDIQUI-JAIN ADAM
EP-4606433-A2,WARNER STEVEN L
EP-4606433-A2,FLYNN PAUL
EP-4605089-A1,WHITEHEAD CHRISTOPHER E
EP-4605089-A1,LEOPOLD JUDITH S
EP-4604953-A1,LIN KUI
EP-4604953-A1,SHEN ZHENHAI
EP-4604953-A1,XU YANHUA
EP-4606792-A1,FLETCHER STEVEN
EP-4606792-A1,MACKERELL ALEXANDER D JR
EP-4606792-A1,SHAPIRO PAUL S
EP-4606792-A1,HASDAY JEFFREY D
US-12396995-B2,LOPEZ-GIRONA ANTONIA
US-12396995-B2,FILVAROFF ELLEN
US-12396995-B2,CHANG HENRY
US-12396995-B2,POURDEHNAD MICHAEL
US-12396995-B2,NARLA RAMA KRISHNA
US-12396995-B2,THAKURTA ANJAN GUHA
US-12396995-B2,KASIBHATLA SHAILAJA
US-12396995-B2,ANTON MARIA SORAYA CARRANCIO
US-12396995-B2,PIERCEALL WILLIAM EDWARD
US-12396995-B2,MOHAN ADITHI
US-12396995-B2,BUCHHOLZ TONIA J
US-12398135-B2,LONG DANIEL D
US-12398135-B2,SMITH CAMERON
US-12398135-B2,THOMPSON CORBIN
US-12398141-B2,YANG FAN
US-12398141-B2,XU XIN
US-12398141-B2,XI CHENGHAO
US-12398141-B2,WANG GUAN
US-12398141-B2,XIA XIAOER
US-12398141-B2,WANG YIJIN
US-12398141-B2,LI YUNFEI
US-12398141-B2,CHEN JIA
US-12398141-B2,ZHANG ZHEN
US-12398141-B2,ZHANG XIAOJUAN
US-12398141-B2,CHEN CHUNQIAO
US-12398141-B2,LI QIANG
US-12398141-B2,GE JIAN
US-12398141-B2,ZHANG LINLI
US-12398141-B2,QU MINKAI
US-12398145-B2,CHOI HWAN GEUN
US-12398145-B2,SHAMJI ALYKHAN
US-12398145-B2,FISHER DAVID E
US-12398145-B2,GRAY NATHANAEL S
US-12398145-B2,SUNDBERG THOMAS
US-12398145-B2,XAVIER RAMNIK
US-12398145-B2,LIANG YANKE
US-12398145-B2,MUJAHID NISMA
US-12398118-B2,LI GONG
US-12398118-B2,LI XIANG
US-12398118-B2,ZHAO YANPING
US-12398118-B2,JIANG YUANYUAN
US-12398118-B2,LIU BIN
US-12398118-B2,LIU KAI
US-12398118-B2,ZHAO JING
US-12398118-B2,PANG JIANMEI
US-12398118-B2,LI FAJIE
US-12398118-B2,ZHOU LIYING
US-12398118-B2,WANG HONGJUN
US-12398118-B2,ZHONG WEITING
US-12397063-B2,VAN BERKEL SANDER SEBASTIAAN
US-12397063-B2,HOOGENBOOM JORIN
US-12397063-B2,VERKADE JORGE MERIJN MATHIEU
US-12397063-B2,VAN DE SANDE PETRUS JOSEPHUS JACOBUS MARIA
US-12397063-B2,VAN DELFT FLORIS LOUIS
US-12397063-B2,WIJDEVEN MARIA ANTONIA
US-2025262210-A1,IAVARONE ANTONIO
US-2025262210-A1,LASORELLA ANNA
US-2025262210-A1,KO Aram
US-2025263420-A1,LIANG CONGXIN
US-2025263420-A1,WANG LAIBAO
US-2025263420-A1,LIU HAIHUI
US-2025262148-A1,NI JINSONG
US-2025263491-A1,SOUERS ANDREW J
US-2025263491-A1,BOGHAERT ERWIN R
US-2025263491-A1,BRUNCKO MILAN
US-2025263491-A1,PHILLIPS ANDREW C
US-2025263491-A1,JUDD ANDREW S
WO-2025175145-A1,WILSON KEITH
WO-2024218649-A3,CHANDRAPPA DAGINAKATTE GIRISH
WO-2024218649-A3,Das Payel
WO-2024218649-A3,THIYAGARAJAN SARAVANAN
WO-2024218649-A3,RAMACHANDRA MURALIDHARA
WO-2024218649-A3,AITHAL BALKUDRU KIRAN
US-2025262193-A1,SYED SANA
US-2025263408-A1,PINKERTON DAVID MICHAEL
US-2025263408-A1,KUMARASIRI MALIKA DHANANJAYA
US-2025263408-A1,GORDON RICHARD
US-2025263408-A1,JOHNSON THERESE ELIZA
US-2025263408-A1,KWIATKOWSKI JACEK MIKOLAJ
US-2025263408-A1,HARVEY ANDREW
US-2025263408-A1,KO EUN JUNG
US-2025263408-A1,MATOVIC NICHOLAS JOHN
US-2025263408-A1,DYMOCK BRIAN
EP-4601652-A1,TSANG JONATHAN
EP-4601652-A1,NATHANSON DAVID A
EP-4601652-A1,CLOUGHESY TIMOTHY F
EP-4602075-A2,CHEN JIANG
EP-4602075-A2,PHAN DILLON
EP-4602075-A2,SCHWARTZ CORY
EP-4602075-A2,TAGUCHI ALEXANDER TOMOAKI
EP-4602075-A2,BRENNER MARTIN
EP-4602075-A2,GREVING MATTHEW P
EP-4602075-A2,LIU GAO
EP-4602075-A2,HSU TOM SIH-YUAN
EP-4602075-A2,PHUONG TAM THI THANH
EP-4602035-A1,LEE GUN WOO
EP-4602035-A1,JANG SUN YOUNG
EP-4602035-A1,LEE YONG TAEK
EP-4602035-A1,SUH KWEE HYUN
EP-4602035-A1,KANG SEOK JONG
EP-4601647-A1,DUKOVIC DEBORAH
EP-4601647-A1,SYED SANA
EP-4601647-A1,TURNER TIMOTHY J
US-12390458-B2,XIA YU
US-12390458-B2,WANG XIANGJIAN
US-12390458-B2,LI BAIYONG
US-12390458-B2,ZHONG HUA
US-12390458-B2,LI RONG
US-12390458-B2,SHEN CHEN
US-12390458-B2,LIU ZHENG
US-12390458-B2,TIAN XIN
US-12390458-B2,WANG ZHONGMIN MAXWELL
US-12390458-B2,CHU TIANQING
US-12390458-B2,LYU PENG
US-12390458-B2,HAN BAOHUI
US-12390458-B2,ZHANG XIQUAN
US-12390458-B2,JIN XIAOPING
US-12391706-B2,LUAN SHENGLIN
US-12391706-B2,FENG HANLIN
US-12391706-B2,FENG YIDONG
US-12391706-B2,TANG TIAN
US-12391706-B2,HUANG HANMIN
US-12391706-B2,WU JING
US-12391706-B2,SHI TAO
US-12391706-B2,YU LIN
US-12390473-B2,VERKMAN ALAN S
US-12391687-B2,JIANG LEI
US-12391687-B2,ZHANG YI
US-12391687-B2,SHANG KE
US-12391687-B2,QIAO ZHI
US-12391687-B2,ZHANG SHUYUN
US-12391687-B2,JIN XIAN
US-12391687-B2,XU YUAN
US-12391687-B2,ZHANG YUXING
US-12391687-B2,SHOU JIANYONG
US-12391687-B2,WU DANYI
US-12391687-B2,XU LINGLING
US-12391687-B2,FENG ZHIYONG
US-12391666-B2,CHEN XIANGYANG
US-12391666-B2,PANG YUCHENG
US-12391666-B2,GAO YINGXIANG
US-12391669-B2,BACKES BRADLEY
US-12391669-B2,MALY DUSTIN J
US-12391669-B2,PAPA FEROZ R
US-12391669-B2,OAKES SCOTT ANDRE
US-12391671-B2,BEYETT TYLER
US-12391671-B2,ECK MICHAEL
US-12391671-B2,GERO THOMAS
US-12391671-B2,STROUD STEVE
US-12391671-B2,SCOTT DAVID A
US-12391671-B2,HEPPNER DAVID
US-12391671-B2,HU YONGBO
US-12391671-B2,TO CIRIC
US-12391671-B2,GRAY NATHANAEL S
US-12391671-B2,CULLIS COURTNEY A
US-12391671-B2,HUANG SHIH-CHUNG
US-12390464-B2,GREEN MICHAEL ALAN
US-12390464-B2,GRECO MICHAEL NICHOLAS
US-12390464-B2,PENG JIRONG
US-12390464-B2,COSTANZO MICHAEL JOHN
US-12390464-B2,ZHANG DON
US-12391946-B2,HUANG FEI
US-12391946-B2,WANG XIAOLI
WO-2025171171-A1,LI ZHENGNIAN
WO-2025171171-A1,WANG YANING
WO-2025171171-A1,GRAY NATHANAEL S
WO-2025171171-A1,CHE JIANWEI
WO-2025171171-A1,ZHANG TINGHU
US-2025257138-A1,CALIGIURI MICHAEL A
US-2025257138-A1,YU JIANHUA
US-2025257139-A1,KNOBLAUCH ROLAND
WO-2025169901-A1,KOGANEMARU YOHEI
WO-2025169901-A1,SAITO ASAKO
WO-2025169901-A1,YAMASHITA YU
WO-2025169901-A1,NISHIZONO YOSHIHIRO
WO-2025169901-A1,MORIKAWA TAKAHIRO
WO-2025169901-A1,IMAIZUMI TOMOYOSHI
WO-2025169901-A1,FUJIWARA YUTA
WO-2025169901-A1,KAWAMINAMI EIJI
WO-2025169901-A1,SUGANE TAKASHI
WO-2025169901-A1,OKUMURA MITSUAKI
WO-2025169901-A1,IMADA SUNAO
WO-2025169901-A1,HAMAGUCHI HISAO
US-2025257086-A1,WANG YEMING
US-2025257086-A1,ZHAO YANPING
US-2025257086-A1,WANG HONGJUN
US-2025257086-A1,WANG XIAOQIAN
WO-2025167588-A1,ZHANG YUXING
WO-2025167588-A1,ZHANG JING
WO-2025167588-A1,MENG LIPING
WO-2025167922-A1,ZHOU YUANFENG
WO-2025167922-A1,XU MIN
WO-2025167922-A1,CHEN GUOLIANG
WO-2025167922-A1,SUN DANNI
WO-2025169089-A1,MUNDARGI RAGHAVENDRA
WO-2025169089-A1,PATEL VIVEK
WO-2025169089-A1,KHOPADE AJAY JAYSINGH
WO-2025169089-A1,HALDER ARINDAM
EP-4598634-A1,SEEBACH FRANK
EP-4598634-A1,MATHIAS MELISSA D
EP-4598634-A1,LOWY ISRAEL
EP-4598634-A1,FURY MATTHEW G
EP-4599894-A2,CABANSKI MACIEJ
EP-4599894-A2,KAUL MARTIN
EP-4599894-A2,RADIVOJEVIC ANDRIJANA
EP-4599894-A2,BIETH BRUNO
EP-4599894-A2,SEVERIN THOMAS
EP-4599894-A2,STORIM JULIAN
EP-4599894-A2,CENNI BRUNO
EP-4599894-A2,DE BUCK STEFAN
EP-4599894-A2,VITALITI GARAMI ALESSANDRA
EP-4599894-A2,BHATTACHARYA SOUVIK
EP-4599894-A2,KINHIKAR ARVIND
EP-4598907-A1,FORNETTI JAIME
EP-4598907-A1,WESTON ALEXIS
EP-4598907-A1,KASIBHATLA SRINIVAS RAO
EP-4598907-A1,THODE TRASON
EP-4598907-A1,WELM ALANA
EP-4598907-A1,SHARMA SUNIL
EP-4598907-A1,KAADIGE MOHAN
EP-4598523-A1,BOSE NANDITA
EP-4598523-A1,DREES JEREMY
EP-4598523-A1,SURGULADZE DAVID
EP-4598523-A1,MULVIHILL MARK J
EP-4598523-A1,STOKES MICHAEL
EP-4598523-A1,CALVO VIDAL VERONICA
US-12384759-B2,ROSEN KENNETH M
US-12384759-B2,BOND MORITZ LISA
US-12384759-B2,Ruschel Joerg
US-12384759-B2,ABBINANTI MATTHEW D
US-12384759-B2,MCKERRACHER LISA
US-RE50528-E,SUH BYUNG-CHUL
US-RE50528-E,KIM JUNG-HO
US-RE50528-E,SALGAONKAR PARESH DEVIDAS
US-RE50528-E,LEE JAESANG
US-RE50528-E,KIM SE-WON
US-RE50528-E,KOH JONG SUNG
US-RE50528-E,LEE IN YONG
US-RE50528-E,LEE JAEKYOO
US-RE50528-E,JUNG DONG SIK
US-RE50528-E,SONG HO-JUHN
US-12384786-B2,WANG ZHAOYIN
US-12384786-B2,YAO BING
US-12384786-B2,YAO YUANSHAN
US-12384786-B2,LI AO
US-12384786-B2,CAO GUOQING
US-12384784-B2,MALHOTRA GEENA
US-12384784-B2,PATHI SRINIVAS LAXMINARAYAN
US-12384784-B2,DEVARAPALLI RAMESH
US-12384784-B2,MITHUN ASHOK
US-12384784-B2,CHENNURU RAMANAIAH
US-12384784-B2,PULLELA VENKATA SRINIVAS
US-12383556-B2,CABANSKI MACIEJ
US-12383556-B2,KAUL MARTIN
US-12383556-B2,RADIVOJEVIC ANDRIJANA
US-12383556-B2,BIETH BRUNO
US-12383556-B2,CENNI BRUNO
US-12383556-B2,DE BUCK STEFAN
US-12383556-B2,VITALITI GARAMI ALESSANDRA
US-12383556-B2,BHATTACHARYA SOUVIK
US-12383556-B2,KINHIKAR ARVIND
US-2025250235-A1,VOGETI LAKSHMINARAYANA
US-2025250235-A1,LE BOURDONNEC BERTRAND
US-2025250235-A1,AHN YU MI
US-2025250235-A1,FLYNN DANIEL L
US-2025249098-A1,REZVANI KATY
US-2025249098-A1,BASAR RAFET
US-2025249098-A1,ENSLEY EMILY
US-2025249098-A1,UPRETY NADIMA
US-2025249098-A1,HU BINGQIAN
WO-2025162446-A1,CHEN JIANGHUA
WO-2025162446-A1,YU BING
WO-2025162446-A1,ZHU CHAONAN
WO-2025162446-A1,XU JUNFANG
WO-2025162446-A1,SUN XU
WO-2025165210-A1,GIL EUN SOL
WO-2025165210-A1,KANG HYO JIN
WO-2025165210-A1,CHOI Ami
WO-2025165210-A1,LEE SUMI
WO-2025165210-A1,KIM JAE-SUN
WO-2025165210-A1,LEE JU YOUNG
WO-2025165210-A1,JIN GUANGHAI
WO-2025165210-A1,CHANG DUK-HO
WO-2025165210-A1,CHOI KWANGHYUN
WO-2025165210-A1,LIM JEE-WOONG
US-2025250293-A1,COX JASON M
US-2025250293-A1,KANOUNI TOUFIKE
US-2025250293-A1,KANIA ROBERT S
US-2025250339-A1,DIRAIMONDO THOMAS R
US-2025250339-A1,CAMPBELL DAVID
WO-2025165879-A1,BEERS COURTNEY
WO-2025165879-A1,HODGES DOUG
EP-4596553-A1,XU JUN
EP-4596553-A1,ZHANG QIANG
EP-4596553-A1,JI LINGTAO
EP-4548935-A3,DE PORRE PETER MARIE Z
EP-4593831-A1,LUO LUSONG
US-12378253-B2,ZHANG YANG
US-12378253-B2,GENG KAIJUN
US-12378253-B2,CHEN SHUHUI
US-12378253-B2,LI JIAN
US-12378253-B2,LI QIU
US-12378253-B2,WU WENTAO
US-12378232-B2,PALMER CYNTHIA LOUISE
US-12378232-B2,CHEN PING
US-12378232-B2,KANIA ROBERT STEVEN
US-12378232-B2,ORR SUVI TUULA MARJUKKA
US-12378232-B2,JALAIE MEHRAN
US-12378232-B2,GALLEGO GARY MICHAEL
US-12378232-B2,NINKOVIC SACHA
US-12378232-B2,NAIR SAJIV KRISHNAN
US-12378232-B2,CHO-SCHULTZ SUJIN
US-12378232-B2,DEAL JUDITH GAIL
US-12377080-B2,BEYETT TYLER
US-12377080-B2,ECK MICHAEL
US-12377080-B2,GERO THOMAS
US-12377080-B2,GIPSON KRISTA E
US-12377080-B2,GRAY NATHANAEL S
US-12377080-B2,HU YONGBO
US-12377080-B2,SCOTT DAVID A
US-12377080-B2,HEPPNER DAVID
US-12377080-B2,TO CIRIC
US-12377080-B2,CULLIS COURTNEY A
US-12377080-B2,HUANG SHIH-CHUNG
US-12378241-B2,DAI MEIBI
US-12378241-B2,ZHANG YANG
US-12378241-B2,CHEN ZHENGXIA
US-12378241-B2,CHEN SHUHUI
US-2025243196-A1,MACDONALD JONATHAN D
US-2025243196-A1,COKER JESSE A
US-2025243196-A1,HEEMERS HANNELORE V
US-2025243196-A1,MAW JOSHUA
US-2025243196-A1,BEN-SALEM SALMA
US-2025243196-A1,ARYA TARUN
US-2025243196-A1,SONAWANE DHIRAJ P
US-2025243196-A1,STAUFFER SHAUN R
WO-2025158277-A1,KNOBLAUCH ROLAND
WO-2025158277-A1,BAIG MAHADI
WO-2025158277-A1,BAUML JOSHUA
US-2025243182-A1,KAUFMAN MICHAEL D
US-2025243182-A1,KOSTIK ELENA
WO-2025157245-A1,CHENG DAI
WO-2025157245-A1,LU YIPIN
WO-2025157245-A1,CAMPBELL JOHN E
WO-2025157245-A1,LIN JIAN
WO-2025157245-A1,ZHOU YANG
WO-2025157245-A1,ZENG SEN
WO-2025157245-A1,HAN WEI
WO-2025157245-A1,YU MING
WO-2025157245-A1,YIN XIAOHANG
WO-2025157245-A1,YUE QIMING
WO-2025157245-A1,LEI PENGFEI
WO-2025157245-A1,CHE JIANWEI
WO-2025157245-A1,Xie Zeqiang
WO-2025157245-A1,HE ZHIXIANG
WO-2025157245-A1,FU CONG
WO-2025157245-A1,FU YUHONG
WO-2025157245-A1,LI FANG
US-2025243283-A1,MITRA SAYANTAN
US-2025241916-A1,PORADOSU ENRIQUE
US-2025241916-A1,UNCITI-BROCETA ASIER
WO-2025157287-A1,LI MINGXI
WO-2025157287-A1,YAO BING
WO-2025157287-A1,GU XIAOHUI
WO-2025157287-A1,ASWAD FULEIDE ZHULIAN
WO-2025157287-A1,JOSEPH JAMES DAVID
WO-2025157287-A1,MAO WEIFENG
WO-2025160033-A1,WEERAWARNA PATHUM M
WO-2025160033-A1,BENITAH AVI LEVI
WO-2025160033-A1,RICHARDSON TIMOTHY I
US-2025243171-A1,YAN SHUNQI
US-2025243171-A1,YEH LITAIN
WO-2025157389-A1,LACHER SONJA
WO-2025157389-A1,YULE MURRAY
WO-2025157389-A1,LOFERER HANNES
WO-2025157389-A1,MASER PETRA
WO-2025157389-A1,BISSINGER STEFAN
WO-2025157389-A1,STEBEGG MARISA
US-2025243276-A1,FINLAY WILLIAM JAMES JONATHAN
US-2025242037-A1,CLELAND JEFFREY L
US-2025242037-A1,SHARMA RISHI
US-2025242037-A1,APPIANI SANTIAGO
US-2025241913-A1,LOFERER HANNES
US-2025241913-A1,BISSINGER STEFAN
EP-4591886-A1,JIN YONGSHUAI
EP-4591886-A1,SUI ZIYE
EP-4591886-A1,HU CHAOHONG
EP-4592286-A1,NIU DEQIANG
EP-4592286-A1,LI XUKE
EP-4592286-A1,FAN MING
EP-4592286-A1,ZHU ZHENDONG
EP-4590662-A1,YAN CHANGREN
EP-4590662-A1,CHEN GUOQING PAUL
EP-4590662-A1,ZHANG WENCHAO
EP-4590662-A1,LI ZHE
US-12371442-B2,HIRD ALEXANDER W
US-12371442-B2,RUEHER DANIEL
US-12371442-B2,MICHAEL RYAN E
US-12371442-B2,GOERGLER ANNICK
US-12371442-B2,LAZARSKI KIEL
US-12371442-B2,JAESCHKE GEORG
US-12371442-B2,AHN JAE YOUNG
US-12371442-B2,DUPLESSIS MARTIN
US-12371442-B2,NASVESCHUK CHRISTOPHER G
US-12371442-B2,RICCI ANTONIO
US-12371442-B2,LIANG YANKE
US-12370180-B2,XIA SHUJUAN
US-12370180-B2,WANG YONGPING
US-12370180-B2,WILSON ROBERT B
US-12370180-B2,COTTICELL MARIA GRAZIA
US-12370180-B2,KAUR AVINASH
US-12370180-B2,TOBIAS JOHN W
WO-2025152908-A1,ZHANG PEILONG
WO-2025152908-A1,LI XIANGQIU
WO-2025152908-A1,LI GONG
WO-2025152908-A1,SHI HEPENG
US-2025236624-A1,SUTTON JONATHAN MARK
US-2025236624-A1,HYND GEORGE
US-2025236624-A1,WASZKOWYCZ BOHDAN
US-2025236624-A1,PAOLETTA SILVIA
US-2025236624-A1,FORDYCE EUAN ALEXANDER FRASER
US-2025236624-A1,NEWTON REBECCA
US-2025236624-A1,JORDAN ALLAN MICHAEL
US-2025236596-A1,HILL JARVIS DAWSON
US-2025236596-A1,CRICH DAVID
WO-2025153988-A1,KNOBLAUCH ROLAND
WO-2025153988-A1,BAIG MAHADI
WO-2025153988-A1,PATEL KIRAN
EP-4635572-A2,ALMER LUKAS C
EP-4635572-A2,KWONG GLOVER ZEPHANIA W
EP-4635572-A2,BENYUNES MARK C
EP-4635572-A2,RATNAYAKE JAYANTHA
EP-4635572-A2,MITCHELL LADA
EP-4635572-A2,CLARK EMMA I
EP-4635572-A2,WALKER RU-AMIR
EP-4635572-A2,ROSS GRAHAM A
EP-4635572-A2,ALAVATTAM SREEDHARA
EP-4635572-A2,DE TOLEDO PELIZON CHRISTINA H
US-2025320271-A1,HILBERT DAVID M
US-2025320271-A1,SWERS JEFFREY S
US-2025319084-A1,SMITH IAN CHARLES
WO-2025213712-A1,HU YANG
WO-2025213712-A1,ZHANG MANCANG
WO-2025213712-A1,SHI YONGYONG
EP-4570318-A3,WICKMAN GRANT RAYMOND
EP-4570318-A3,ESCOBAR-CABRERA ERIC
EP-4570318-A3,NG GORDON YIU KON
EP-4570318-A3,SANCHES MARIO
EP-4570318-A3,DIXIT SURJIT BHIMARAO
EP-4570318-A3,WEISSER NINA E
EP-4600353-A3,HILBERT DAVID M
EP-4600353-A3,SWERS JEFFERY S
US-2025312470-A1,LI XUESONG
US-2025312470-A1,QIN GANG
US-2025312470-A1,SONG PAUL H
US-12435157-B2,HAUSMAN DIANA F
US-12435157-B2,JOSEPHSON NEIL C
US-12435157-B2,LAI ROSE KAMYEE
US-12435157-B2,KAMINKER PATRICK
US-12435157-B2,ROWSE GERALD JAMES
WO-2024171213-A9,ARORA DR GURDIAL SINGH
US-2025302875-A1,EHNINGER ARMIN
US-2025302875-A1,JIMÉNEZ GABRIEL JURADO
US-2025302875-A1,SPEHR JOHANNES
